"","SVSPP","YEAR","N","strat.biomass","biomass.var","biomass.SE","strat.abund","abund.var","abund.SE","tot.biomass","tot.bio.var","tot.bio.SE","tot.abundance","tot.abund.var","tot.abund.SE","RPATH","SCINAME","Fall.q","biomass.t_area"
"757",65,1972,44,0,0,0,0.100963901362186,0.00338872211485811,0.0582127315529696,0,0,0,94679,2979971114.29425,54589.1116825897,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"758",65,1973,40,0,0,0,0.0661732188112527,0.0015164761787351,0.0389419591024271,0,0,0,62054,1333557327.7997,36517.9042087535,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"759",65,1977,37,0,0,0,0.0114219098775003,0.000665587111460927,0.0257989750079519,0,0,0,10711,585303338.241755,24193.0431786031,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"760",65,1979,51,0,0,0,0.0120651258000959,0.000328049323339022,0.0181121319379863,0,0,0,11314,288479690.71521,16984.689891641,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"761",65,1985,34,0.00889791601253936,3.51324592053459e-05,0.00592726405733252,0.12206576953102,0.00667118219316176,0.0816773052515922,8344.03949089441,30894747.3583079,5558.30435999216,114467,5866497623.5883,76593.0651142014,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0.00132409464472312
"762",65,1986,38,0,0,0,0.0661732188112527,0.00160174659439039,0.0400218264749423,0,0,0,62054,1408542341.89764,37530.5521128805,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"763",65,1989,33,0,0,0,0.0661732188112527,0.00434810468679539,0.065940159893614,0,0,0,62054,3823632015.079,61835.5238926542,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"764",65,1992,33,0,0,0,0.165433047028132,0.012267866794887,0.110760402648632,0,0,0,155135,10788104613.9729,103865.800983639,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"765",65,1995,31,0,0,0,0.0585911715836563,0.00177198181861254,0.0420949144031976,0,0,0,54944,1558243625.63321,39474.594686117,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"766",65,2000,34,0,0,0,0.0585911715836563,0.0038394860691608,0.061963586638935,0,0,0,54944,3376363476.26971,58106.483943444,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0
"767",65,2005,33,0.000868064850897853,7.19685578516066e-07,0.000848342842556043,0.0347225940359141,0.00115149692562571,0.0339337137022417,814.029643159324,632876.394894901,795.535288277585,32561,1012602231.83184,31821.4115311034,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0.000129176317097895
"768",65,2010,45,0.000176955178401407,6.22121677430195e-08,0.000249423671176213,0.0160868344001279,0.000514150146636525,0.0226748791978375,165.940091434761,54708.0747692376,233.897573243584,15085,452132849.332542,21263.4157494167,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,2.63326158335427e-05
"769",65,2012,43,0.000349224740074564,9.81634658142551e-07,0.000990774776698797,0.00634954072862844,0.000324507325005802,0.018014086849069,327.486235908839,863228.918425905,929.10113465968,5954,285364931.711043,16892.7479029033,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,5.19679672730006e-05
"770",65,2021,42,0.000999711865146136,1.01398201381444e-06,0.00100696673917982,0.0256336375678496,0.000666654841429612,0.0258196599789697,937.481908183854,891674.504183257,944.285181596777,24038,586242277.569531,24212.4405537635,"OtherDemersals","OPHICHTHUS CRUENTIFER",0.175,0.000148766646599127
"771",67,1990,33,0,0,0,0.0190486221858853,0,0,0,0,0,17863,0,0,"OtherDemersals","NEMICHTHYS SCOLOPACEUS",0.175,0
"772",67,2013,42,0.000205069100542797,4.26659098514952e-08,0.000206557279831758,0.0256336375678496,0.000666654841429612,0.0258196599789697,192.303981165919,37519.50576445,193.699524430108,24038,586242277.569531,24212.4405537635,"OtherDemersals","NEMICHTHYS SCOLOPACEUS",0.175,3.0516235199821e-05
"773",67,2021,42,0.00105967515263238,1.81516035638606e-06,0.00134727887105308,0.0893645195074699,0.0132584389772895,0.115145295072311,993.712607381733,1596213.92563462,1263.41360038375,83802,11659193003.676,107977.74309401,"OtherDemersals","NEMICHTHYS SCOLOPACEUS",0.175,0.000157689754856009
"774",69,1963,33,0.046488765553585,0.0150962385971942,0.122866751390253,0.0740678658867285,0.0368020814844004,0.191838686099547,52664.8616527737,19373791346.3318,139189.767390896,83908,47230033044.2572,217324.717978092,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0102994333177858
"775",69,1964,32,0.0152364766040313,0.000558382326233345,0.0236301148163386,0.0457118509567708,0.00676896024269347,0.0822736910725019,14288.0380424993,491029699.842316,22159.1899635866,42866,5952481588.44011,77152.3271744937,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00279424820349752
"776",69,1965,29,0.0144677525115003,0.000981306658438931,0.0313258145694399,0.0571216551108862,0.0120948549021201,0.109976610704822,13567.1654048344,862940482.36973,29375.8486238224,53566,10635961586.1884,103130.798436686,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00265327034028395
"777",69,1966,34,0.216654926500671,0.0583271916090085,0.241510230857843,0.372552978619182,0.130754806168542,0.361600340387758,203168.613872149,51291708284.5635,226476.727909433,349362,114983032609.54,339091.481181023,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0397327843494482
"778",69,1967,43,0,0,0,0.110679480300156,0.00978749396712443,0.0989317641969678,0,0,0,103790,8606916800.72483,92773.4703496901,"OffHake","MERLUCCIUS ALBIDUS",0.142,0
"779",69,1968,40,0.0531258025122688,0.00737607358698598,0.0858840706242198,0.0996694186977526,0.0228154960073335,0.151047992397561,49818.83325524,6486364322.92629,80537.9682070903,93465,20063468397.7315,141645.57316673,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00974284817199766
"780",69,1969,38,0.00380730329250009,0.000106487842274643,0.0103192946597451,0.0152292131700004,0.00170380547639429,0.0412771786389803,3570.30668548272,93643173.8119212,9676.94031251207,14281,1498290780.99074,38707.7612500483,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00069822903691683
"781",69,1970,42,0.0384731324116667,0.00570726706810601,0.0755464563570391,0.253987326301928,0.155826124053695,0.394748178024541,36078.2609915578,5018850890.70836,70843.8486441015,238177,137030223427.419,370175.935775706,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00705566542174052
"782",69,1971,46,0.0170099899476287,0.000699294565529656,0.0264441782918217,0.109814156995496,0.0215872694567929,0.146926067996094,15951.1539176942,614944965.98715,24798.0839176568,102978,18983391743.9473,137780.229873329,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00311949639591195
"783",69,1972,44,0.305377188225052,0.0905853944303673,0.300974076010489,2.27624200287074,6.32183353484051,2.51432566204947,286368.101764195,79658894896.0628,282239.074006529,2134551,5559287744663.67,2357814.18790024,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0560037390377517
"784",69,1973,40,0.00761460658500018,9.84848422106782e-05,0.00992395295286501,0.029193360483629,0.00154492149512179,0.0393054893764445,7140.61337096545,86605503.5014095,9306.20779380138,27376,1358571542.0953,36858.8054892626,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00139645807383366
"785",69,1974,37,0.0544529110891207,0.0098327550497915,0.0991602493431289,0.357910720941778,0.531671283836452,0.729157927911678,51063.3321197327,8646718447.00269,92987.7327769781,335632,467540569699.001,683769.383417393,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0099862292930459
"786",69,1975,40,0.0527450721830188,0.0013991034232288,0.0374045909378622,0.178991677641044,0.0201984920373212,0.142121398942317,49461.8025866918,1230342189.71555,35076.2339728134,167850,17762130025.2411,133274.64134351,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00967302526830598
"787",69,1976,42,0.107674652347347,0.0116405328815102,0.107891301231889,0.342778353558857,0.130999798469123,0.361938943012662,100972.132136162,10236440335.3696,101175.295084174,321441,115198473697.422,339409.006506047,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0197466718653439
"788",69,1977,37,0.0279270840549187,0.00268379419343854,0.0518053490813307,0.0875800814508869,0.0276552566817501,0.166298697173941,26188.6819218546,2360072293.35544,48580.5752678521,82128,24319452370.7528,155946.953707832,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00512160432345194
"789",69,1978,52,0.0388344935835009,0.00309061921485555,0.0555933378639523,0.162479601975386,0.0287156219322991,0.169456843863855,36417.1281919238,2717825679.82502,52132.7697309956,152366,25251915319.952,158908.512421305,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00712193617655166
"790",69,1979,51,0.0688455435578117,0.00500441617369017,0.0707418982901234,0.206993209391512,0.0804471917517811,0.283632141605604,64560.053546126,4400778563.7295,66338.3641924452,194108,70743572214.2228,265976.638474552,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0126257232170283
"791",69,1980,36,0.00666701776505986,0.000315078653737629,0.0177504550290303,0.028572933278828,0.00578715894620134,0.0760733786958443,6252.00995825965,277073556.061757,16645.5266081238,26794,5089106131.74655,71337.9711776733,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00122267784717207
"792",69,1981,37,0.376977501712741,0.16315916407026,0.40392965237806,0.378893259082376,0.0032780352240365,0.0572541284453488,353511.446617052,143478744931.592,378785.882698382,355308,2882635385.30862,53690.1795984016,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0691346650734927
"793",69,1983,37,0.0316127230511356,0.000228303111264015,0.0151097025537902,0.152352660316928,0.00312833422423211,0.0559315136951621,29644.8976571206,200764965.025395,14169.1554097411,142869,2750991467.60817,52449.8948293338,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00579752109946002
"794",69,1984,35,0.0510841029903923,0.000489060080291721,0.0221147028081257,0.168451600440441,0.00120205360013145,0.0346706446454554,47904.2252262285,430069171.512689,20738.1091595326,157966,1057060710.44279,32512.470076,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0093684167749399
"795",69,1985,34,0.151407492641665,0.077661613178113,0.278678332810631,0.430382646456513,0.405742305583611,0.6369790464243,141982.695278196,68293992872.8741,261331.193838153,403592,356801268886.852,597328.443058634,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0277669257338733
"796",69,1986,38,0.0586494187172402,0.00840408502421874,0.0916737968244948,0.175184374348544,0.0590127495705504,0.242925399187797,54998.6159910935,7390376007.6513,85967.2961518001,164280,51894573569.2712,227803.804992961,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0107558352987896
"797",69,1987,32,0.0155951505570864,0,0,0.0974696909817902,0,0,14290.3084760221,0,0,89314,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00279469222210759
"798",69,1989,33,0.0331344337957972,0,0,0.144725948008543,0,0,31071.8851145523,0,0,135717,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00607659070492172
"799",69,1990,33,0.089528524273661,0,0,0.571458665576559,0,0,83955.5622966296,0,0,535887,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0164188168048821
"800",69,1991,33,0.0131134919027784,3.45674054418826e-05,0.0058794051945654,0.0655674595138919,0.000864185136047066,0.029397025972827,12062.9598596287,29250806.4414915,5408.40146822437,60315,731270161.037287,27042.0073411218,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00235909953601539
"801",69,1992,33,0.0515956177612379,0.00018475159664237,0.0135923359523803,0.138996834484715,0.000739006386569481,0.0271846719047606,48383.8992804786,162466677.0108,12746.2416817978,130345,649866708.043198,25492.4833635956,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00946222450140073
"802",69,1993,33,0.0225164659741101,0.00146054753108706,0.0382171104492093,0.0478862382148504,0.00438710453185172,0.0662352212335078,20712.6543593501,1235909741.68581,35155.5079850343,44050,3712351096.62878,60929.0661066521,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00405068191035943
"803",69,1995,31,0.0413948540342164,5.57081482121336e-05,0.00746378913234649,0.146033206044311,0.00139270370530334,0.0373189456617324,38818.1115999024,48988576.4828881,6999.18398692934,136943,1224714412.0722,34995.9199346467,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00759148584841116
"804",69,1996,33,0.0289451896017086,0,0,0.0837848838817717,0,0,27143.4125437599,0,0,78569,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00530831675500818
"805",69,1997,33,0.0182750558040004,0,0,0.0228438197550005,0,0,17137.4720903171,0,0,21422,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00335149937720078
"806",69,1998,33,0.0331335801584121,0.000105137855471582,0.0102536752177735,0.242469288288043,0.00467279357651475,0.0683578347851565,31071.0846142956,92456023.7472515,9615.40554252661,227376,4109156610.98895,64102.7036168441,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00607643415463837
"807",69,2001,33,0.124197906689081,0,0,0.803764695035989,0,0,116466.848713754,0,0,753732,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.022776904835879
"808",69,2002,32,0.0534969751064667,0,0,0.27806630330974,0,0,50166.9011376026,0,0,260757,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00981091826336317
"809",69,2004,33,0.00266680710602394,0,0,0.0380972443717706,0,0,2500.80398330386,0,0,35726,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.000489071138868828
"810",69,2006,38,0.0287956910296384,0.000500025990230582,0.0223612609266692,0.237443220466345,0.0472632591074431,0.217401147898173,27003.2199427702,439712362.58949,20969.3195547564,222663,41562318223.1578,203868.384560132,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0052808999100716
"811",69,2007,33,0.0334424076617449,0,0,0.266608076262085,0,0,31360.6882563228,0,0,250012,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00613307065392916
"812",69,2008,33,0.0190457168122729,0,0,0.0990383084985418,0,0,17860.1610748002,0,0,92873,0,0,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0034928324553024
"813",69,2009,46,0.175797864227814,0.0919996894461527,0.303314505828773,2.26900142302509,19.8776756380183,4.45843869959185,164854.817629723,80902596253.4718,284433.817000496,2127761,17480010816137.8,4180910.28558827,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0322399252178355
"814",69,2010,45,0.194522696757639,0.0213158921296598,0.145999630580559,1.18057876948303,0.781122335486134,0.883811255577872,182414.068792475,18744748217.4141,136911.461234676,1107090,686902589702.669,828795.867329627,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0356739100567854
"815",69,2011,40,0.11787047736618,0.00404030289954967,0.0635633770307216,0.68757536313612,0.136561857687717,0.369542768414858,110533.288532727,3552957582.70266,59606.6907545005,644775,120089631852.507,346539.509800119,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0216165047986686
"816",69,2012,43,0.0743347214458458,0.00572035001626194,0.0756329955526154,0.371923291148946,0.0834039715076023,0.288797457585073,69707.5416777013,5030355760.76647,70925.0009571129,348772,73343702282.4406,270820.424418914,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0136323946313538
"817",69,2013,42,0.0416250591693777,0.00258537469974289,0.0508465800201242,0.368079670686291,0.27085072651211,0.520433210423883,39033.9869504998,2273524255.96679,47681.4875603393,345167,238180444998.068,488037.339758002,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00763370363288178
"818",69,2014,42,0.105805568931713,0.0225503673182097,0.150167797207689,1.22799149233803,3.22749118676655,1.79652196946393,99219.3952245242,19830319792.3338,140820.168272637,1151552,2838188019617.62,1684692.26258614,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0194038968844838
"819",69,2015,42,0.0179298440934653,0.000206459626610589,0.0143687030246501,0.137087129976773,0.012354020301865,0.111148640575875,16813.7490813153,181556263.014294,13474.2815398185,128554,10863866200.0481,104229.871918026,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00328819030469947
"820",69,2016,40,0.0788840555484474,0.00247843929136778,0.0497839260340903,0.457723715692052,0.123007841344777,0.350724737286632,73973.6893190013,2179487501.91844,46684.9815456582,429231,108170514316.272,328892.861455325,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0144667061965316
"821",69,2018,42,0.0859326256161754,0.00933790458533127,0.0966328338885457,2.52775750014197,2.91329685292686,1.70683826208779,80583.5007531142,8211557333.16544,90617.6436085459,2370410,2561892115916.36,1600591.17700816,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.0157593576907599
"822",69,2019,43,0.0514231186246146,0.00125484783123958,0.0354238314025964,0.687974060553118,0.84697256005379,0.920311121335492,48222.1378516113,1103486849.37398,33218.7725446619,645149,744809895297.605,863023.693358186,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.00943058953649769
"823",69,2021,42,0.121484625178103,0.0404817122367288,0.201200676531489,1.23672589609879,6.54279289851238,2.55788836709353,113922.463259271,35598768218.1709,188676.358397577,1159742,5753594772167.63,2398665.20635282,"OffHake","MERLUCCIUS ALBIDUS",0.142,0.022279310662064
"824",70,2010,45,0.000967055036295022,5.32357376599996e-06,0.00230728710090443,0.00761460658500018,0.000330062233616465,0.0181676149677514,906.857898112612,4681439.05277367,2163.66334090442,7141,290249801.771571,17036.7192197198,"OtherDemersals","GADELLA IMBERBIS",0.175,0.000143906999448664
"825",72,1963,33,2.64757539456835,0.26515963886357,0.514936538675952,25.9669098840258,18.1887858900565,4.26483128506352,2999309.40754948,340293211698.859,583346.562258542,29416649,23342618786016.9,4831419.95545997,"SilverHake","MERLUCCIUS BILINEARIS",0.142,0.586561632804301
"826",72,1964,32,6.90445357241353,2.3280029053939,1.52577944192269,59.7659492081089,268.305210041757,16.3800247265307,6474665.88694222,2047196901052.89,1430802.88686209,56045645,235941971232588,15360402.7041152,"SilverHake","MERLUCCIUS BILINEARIS",0.142,1.26622167921316
"827",72,1965,29,7.78201526604138,3.16245699473514,1.77832983294302,97.1423544701649,367.424190024334,19.1683121329014,7297601.21438383,2780998315910.33,1667632.54822828,91095448,323105122183004,17975125.0950586,"SilverHake","MERLUCCIUS BILINEARIS",0.142,1.42715948981099
"828",72,1966,34,3.4255881285783,0.460136377199986,0.678333529467611,226.604075713524,7944.5849307381,89.1324011274133,3212352.48614569,404634273987.785,636108.696676743,212498450,6986301268213674,83584096.9815052,"SilverHake","MERLUCCIUS BILINEARIS",0.142,0.628225522406524
"829",72,1967,43,5.32567824841027,3.20060371296671,1.78902311694587,29.8403139866525,32.7190637361762,5.72005801860227,4994165.99998348,2814543739401.03,1677660.19783538,27982817,28772458028663.1,5363996.4605379,"SilverHake","MERLUCCIUS BILINEARIS",0.142,0.976686885345193
"830",72,1968,40,5.75659788142934,0.804981876153596,0.89720782216474,165.864531905459,3363.91436585592,57.9992617699218,5398261.79390262,707884169064.877,841358.525876381,155539814,2958155700420961,54388929.9437023,"SilverHake","MERLUCCIUS BILINEARIS",0.142,1.05571410677622
