"","doy","t","temp","seas","thresh","threshCriterion","durationCriterion","event","event_no"
"2346",156,1999-06-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2347",157,1999-06-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2348",158,1999-06-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2349",159,1999-06-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2350",160,1999-06-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2351",161,1999-06-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2352",162,1999-06-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2353",163,1999-06-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2354",164,1999-06-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2355",165,1999-06-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2356",166,1999-06-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2357",167,1999-06-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2358",168,1999-06-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2359",169,1999-06-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2360",170,1999-06-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2361",171,1999-06-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2362",172,1999-06-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2363",173,1999-06-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2364",174,1999-06-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2365",175,1999-06-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2366",176,1999-06-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2367",177,1999-06-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2368",178,1999-06-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2369",179,1999-06-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2370",180,1999-06-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2371",181,1999-06-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2372",182,1999-06-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2373",183,1999-07-01,9.9514428457109,NA,NA,FALSE,FALSE,FALSE,NA
"2374",184,1999-07-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2375",185,1999-07-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2376",186,1999-07-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2377",187,1999-07-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2378",188,1999-07-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2379",189,1999-07-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2380",190,1999-07-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2381",191,1999-07-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2382",192,1999-07-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2383",193,1999-07-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2384",194,1999-07-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2385",195,1999-07-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2386",196,1999-07-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2387",197,1999-07-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2388",198,1999-07-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2389",199,1999-07-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2390",200,1999-07-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2391",201,1999-07-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2392",202,1999-07-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2393",203,1999-07-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2394",204,1999-07-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2395",205,1999-07-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2396",206,1999-07-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2397",207,1999-07-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2398",208,1999-07-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2399",209,1999-07-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2400",210,1999-07-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2401",211,1999-07-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2402",212,1999-07-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2403",213,1999-07-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2404",214,1999-08-01,10.0487484844719,NA,NA,FALSE,FALSE,FALSE,NA
"2405",215,1999-08-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2406",216,1999-08-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2407",217,1999-08-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2408",218,1999-08-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2409",219,1999-08-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2410",220,1999-08-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2411",221,1999-08-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2412",222,1999-08-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2413",223,1999-08-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2414",224,1999-08-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2415",225,1999-08-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2416",226,1999-08-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2417",227,1999-08-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2418",228,1999-08-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2419",229,1999-08-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2420",230,1999-08-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2421",231,1999-08-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2422",232,1999-08-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2423",233,1999-08-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2424",234,1999-08-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2425",235,1999-08-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2426",236,1999-08-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2427",237,1999-08-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2428",238,1999-08-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2429",239,1999-08-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2430",240,1999-08-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2431",241,1999-08-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2432",242,1999-08-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2433",243,1999-08-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2434",244,1999-08-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2435",245,1999-09-01,11.3134150537776,NA,NA,FALSE,FALSE,FALSE,NA
"2436",246,1999-09-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2437",247,1999-09-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2438",248,1999-09-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2439",249,1999-09-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2440",250,1999-09-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2441",251,1999-09-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2442",252,1999-09-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2443",253,1999-09-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2444",254,1999-09-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2445",255,1999-09-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2446",256,1999-09-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2447",257,1999-09-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2448",258,1999-09-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2449",259,1999-09-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2450",260,1999-09-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2451",261,1999-09-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2452",262,1999-09-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2453",263,1999-09-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2454",264,1999-09-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2455",265,1999-09-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2456",266,1999-09-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2457",267,1999-09-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2458",268,1999-09-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2459",269,1999-09-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2460",270,1999-09-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2461",271,1999-09-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2462",272,1999-09-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2463",273,1999-09-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2464",274,1999-09-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2465",275,1999-10-01,11.7497128778842,NA,NA,FALSE,FALSE,FALSE,NA
"2466",276,1999-10-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2467",277,1999-10-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2468",278,1999-10-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2469",279,1999-10-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2470",280,1999-10-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2471",281,1999-10-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2472",282,1999-10-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2473",283,1999-10-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2474",284,1999-10-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2475",285,1999-10-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2476",286,1999-10-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2477",287,1999-10-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2478",288,1999-10-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2479",289,1999-10-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2480",290,1999-10-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2481",291,1999-10-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2482",292,1999-10-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2483",293,1999-10-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2484",294,1999-10-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2485",295,1999-10-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2486",296,1999-10-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2487",297,1999-10-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2488",298,1999-10-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2489",299,1999-10-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2490",300,1999-10-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2491",301,1999-10-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2492",302,1999-10-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2493",303,1999-10-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2494",304,1999-10-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2495",305,1999-10-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2496",306,1999-11-01,12.054821666421,NA,NA,FALSE,FALSE,FALSE,NA
"2497",307,1999-11-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2498",308,1999-11-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2499",309,1999-11-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2500",310,1999-11-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2501",311,1999-11-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2502",312,1999-11-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2503",313,1999-11-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2504",314,1999-11-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2505",315,1999-11-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2506",316,1999-11-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2507",317,1999-11-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2508",318,1999-11-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2509",319,1999-11-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2510",320,1999-11-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2511",321,1999-11-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2512",322,1999-11-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2513",323,1999-11-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2514",324,1999-11-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2515",325,1999-11-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2516",326,1999-11-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2517",327,1999-11-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2518",328,1999-11-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2519",329,1999-11-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2520",330,1999-11-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2521",331,1999-11-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2522",332,1999-11-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2523",333,1999-11-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2524",334,1999-11-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2525",335,1999-11-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2526",336,1999-12-01,11.3481402829653,NA,NA,FALSE,FALSE,FALSE,NA
"2527",337,1999-12-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2528",338,1999-12-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2529",339,1999-12-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2530",340,1999-12-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2531",341,1999-12-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2532",342,1999-12-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2533",343,1999-12-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2534",344,1999-12-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2535",345,1999-12-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2536",346,1999-12-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2537",347,1999-12-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2538",348,1999-12-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2539",349,1999-12-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2540",350,1999-12-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2541",351,1999-12-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2542",352,1999-12-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2543",353,1999-12-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2544",354,1999-12-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2545",355,1999-12-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2546",356,1999-12-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2547",357,1999-12-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2548",358,1999-12-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2549",359,1999-12-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2550",360,1999-12-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2551",361,1999-12-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2552",362,1999-12-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2553",363,1999-12-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2554",364,1999-12-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2555",365,1999-12-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2556",366,1999-12-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2557",1,2000-01-01,9.63492308157246,NA,NA,FALSE,FALSE,FALSE,NA
"2558",2,2000-01-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2559",3,2000-01-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2560",4,2000-01-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2561",5,2000-01-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2562",6,2000-01-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2563",7,2000-01-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2564",8,2000-01-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2565",9,2000-01-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2566",10,2000-01-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2567",11,2000-01-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2568",12,2000-01-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2569",13,2000-01-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2570",14,2000-01-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2571",15,2000-01-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2572",16,2000-01-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2573",17,2000-01-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2574",18,2000-01-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2575",19,2000-01-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2576",20,2000-01-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2577",21,2000-01-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2578",22,2000-01-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2579",23,2000-01-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2580",24,2000-01-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2581",25,2000-01-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2582",26,2000-01-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2583",27,2000-01-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2584",28,2000-01-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2585",29,2000-01-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2586",30,2000-01-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2587",31,2000-01-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2588",32,2000-02-01,7.36912919762658,NA,NA,FALSE,FALSE,FALSE,NA
"2589",33,2000-02-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2590",34,2000-02-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2591",35,2000-02-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2592",36,2000-02-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2593",37,2000-02-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2594",38,2000-02-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2595",39,2000-02-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2596",40,2000-02-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2597",41,2000-02-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2598",42,2000-02-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2599",43,2000-02-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2600",44,2000-02-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2601",45,2000-02-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2602",46,2000-02-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2603",47,2000-02-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2604",48,2000-02-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2605",49,2000-02-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2606",50,2000-02-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2607",51,2000-02-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2608",52,2000-02-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2609",53,2000-02-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2610",54,2000-02-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2611",55,2000-02-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2612",56,2000-02-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2613",57,2000-02-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2614",58,2000-02-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2615",59,2000-02-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2616",60,2000-02-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2617",61,2000-03-01,7.18541856182785,NA,NA,FALSE,FALSE,FALSE,NA
"2618",62,2000-03-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2619",63,2000-03-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2620",64,2000-03-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2621",65,2000-03-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2622",66,2000-03-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2623",67,2000-03-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2624",68,2000-03-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2625",69,2000-03-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2626",70,2000-03-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2627",71,2000-03-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2628",72,2000-03-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2629",73,2000-03-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2630",74,2000-03-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2631",75,2000-03-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2632",76,2000-03-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2633",77,2000-03-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2634",78,2000-03-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2635",79,2000-03-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2636",80,2000-03-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2637",81,2000-03-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2638",82,2000-03-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2639",83,2000-03-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2640",84,2000-03-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2641",85,2000-03-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2642",86,2000-03-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2643",87,2000-03-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2644",88,2000-03-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2645",89,2000-03-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2646",90,2000-03-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2647",91,2000-03-31,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2648",92,2000-04-01,7.66354275731052,NA,NA,FALSE,FALSE,FALSE,NA
"2649",93,2000-04-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2650",94,2000-04-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2651",95,2000-04-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2652",96,2000-04-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2653",97,2000-04-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2654",98,2000-04-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2655",99,2000-04-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2656",100,2000-04-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2657",101,2000-04-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2658",102,2000-04-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2659",103,2000-04-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2660",104,2000-04-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2661",105,2000-04-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2662",106,2000-04-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2663",107,2000-04-16,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2664",108,2000-04-17,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2665",109,2000-04-18,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2666",110,2000-04-19,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2667",111,2000-04-20,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2668",112,2000-04-21,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2669",113,2000-04-22,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2670",114,2000-04-23,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2671",115,2000-04-24,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2672",116,2000-04-25,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2673",117,2000-04-26,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2674",118,2000-04-27,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2675",119,2000-04-28,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2676",120,2000-04-29,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2677",121,2000-04-30,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2678",122,2000-05-01,8.10280161659892,NA,NA,FALSE,FALSE,FALSE,NA
"2679",123,2000-05-02,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2680",124,2000-05-03,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2681",125,2000-05-04,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2682",126,2000-05-05,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2683",127,2000-05-06,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2684",128,2000-05-07,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2685",129,2000-05-08,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2686",130,2000-05-09,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2687",131,2000-05-10,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2688",132,2000-05-11,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2689",133,2000-05-12,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2690",134,2000-05-13,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2691",135,2000-05-14,NA,NA,NA,FALSE,FALSE,FALSE,NA
"2692",136,2000-05-15,NA,NA,NA,FALSE,FALSE,FALSE,NA
