"","doy","t","temp","seas","thresh"
"1908",83,1987-03-23,5.98351351351351,6.6769,7.8774
"1909",84,1987-03-24,6.35243243243243,6.7073,7.908
"1910",85,1987-03-25,6.70986486486486,6.7395,7.9384
"1911",86,1987-03-26,6.99445945945946,6.7735,7.968
"1912",87,1987-03-27,7.34256756756757,6.8097,7.9973
"1913",88,1987-03-28,7.16621621621622,6.8483,8.0268
"1914",89,1987-03-29,7.24621621621622,6.8901,8.0594
"1915",90,1987-03-30,7.21378378378378,6.9354,8.0965
"1916",91,1987-03-31,6.66513513513514,6.9843,8.1388
"1917",92,1987-04-01,6.51081081081081,7.0372,8.1875
"1918",93,1987-04-02,6.71864864864865,7.0942,8.2393
"1919",94,1987-04-03,7.0304054054054,7.1552,8.296
"1920",95,1987-04-04,6.95851351351351,7.22,8.3576
"1921",96,1987-04-05,6.73162162162162,7.2886,8.4261
"1922",97,1987-04-06,6.70351351351351,7.3608,8.498
"1923",98,1987-04-07,6.79054054054054,7.4366,8.5756
"1924",99,1987-04-08,6.82135135135135,7.5157,8.6567
"1925",100,1987-04-09,7.34918918918919,7.5972,8.7406
"1926",101,1987-04-10,7.70878378378378,7.6811,8.8298
"1927",102,1987-04-11,7.96094594594595,7.7676,8.9216
"1928",103,1987-04-12,8.09472972972973,7.8564,9.017
"1929",104,1987-04-13,7.88054054054054,7.9474,9.113
"1930",105,1987-04-14,7.64432432432432,8.041,9.2113
"1931",106,1987-04-15,7.62689189189189,8.1369,9.3092
"1932",107,1987-04-16,7.79527027027027,8.2355,9.4102
"1933",108,1987-04-17,7.45405405405405,8.3366,9.514
"1934",109,1987-04-18,7.54824324324324,8.4402,9.6191
"1935",110,1987-04-19,8.99135135135135,8.5466,9.7265
"1936",111,1987-04-20,9.86391891891892,8.6556,9.8375
"1937",112,1987-04-21,10.3089189189189,8.7673,9.9529
"1938",113,1987-04-22,10.1095945945946,8.8814,10.0703
"1939",114,1987-04-23,9.46945945945946,8.998,10.1879
"1940",115,1987-04-24,9.37783783783784,9.1172,10.3108
"1941",116,1987-04-25,9.05743243243243,9.2386,10.4352
"1942",117,1987-04-26,9.21851351351351,9.3624,10.5632
"1943",118,1987-04-27,9.32689189189189,9.488,10.6967
"1944",119,1987-04-28,9.28972972972973,9.6153,10.8381
"1945",120,1987-04-29,9.20662162162162,9.7438,10.981
"1946",121,1987-04-30,9.68094594594595,9.8731,11.123
"1947",122,1987-05-01,9.89675675675676,10.0032,11.2632
"1948",123,1987-05-02,10.147027027027,10.1341,11.4026
"1949",124,1987-05-03,10.6072972972973,10.266,11.5435
"1950",125,1987-05-04,10.6272972972973,10.3994,11.6836
"1951",126,1987-05-05,10.1486486486486,10.5342,11.8249
"1952",127,1987-05-06,10.3147297297297,10.6701,11.9639
"1953",128,1987-05-07,10.6478378378378,10.807,12.1081
"1954",129,1987-05-08,10.8045945945946,10.9453,12.2566
"1955",130,1987-05-09,10.6971621621622,11.0852,12.4077
"1956",131,1987-05-10,10.8798648648649,11.2275,12.5609
"1957",132,1987-05-11,10.9768918918919,11.373,12.7202
"1958",133,1987-05-12,11.0595945945946,11.5214,12.8875
"1959",134,1987-05-13,11.177027027027,11.6727,13.06
"1960",135,1987-05-14,11.2743243243243,11.8263,13.2432
"1961",136,1987-05-15,11.5894594594595,11.9809,13.4284
"1962",137,1987-05-16,11.7233783783784,12.1361,13.6155
"1963",138,1987-05-17,11.9341891891892,12.2922,13.8019
"1964",139,1987-05-18,11.9124324324324,12.4493,13.9849
"1965",140,1987-05-19,11.8821621621622,12.6074,14.1689
"1966",141,1987-05-20,12.5021621621622,12.7666,14.3547
"1967",142,1987-05-21,12.7216216216216,12.9267,14.5382
"1968",143,1987-05-22,12.8521621621622,13.0875,14.7201
"1969",144,1987-05-23,13.3652702702703,13.2492,14.902
"1970",145,1987-05-24,13.6582432432432,13.4114,15.0861
"1971",146,1987-05-25,12.81,13.5746,15.2666
"1972",147,1987-05-26,12.6087837837838,13.7393,15.4558
"1973",148,1987-05-27,13.1848648648649,13.9058,15.6479
"1974",149,1987-05-28,14.5121621621622,14.0745,15.8384
"1975",150,1987-05-29,15.0077027027027,14.2451,16.0238
"1976",151,1987-05-30,15.0767567567568,14.418,16.208
"1977",152,1987-05-31,15.0112162162162,14.5931,16.3904
"1978",153,1987-06-01,15.032972972973,14.7699,16.5737
"1979",154,1987-06-02,15.3205405405405,14.948,16.7566
"1980",155,1987-06-03,15.7736486486486,15.1272,16.9412
"1981",156,1987-06-04,16.1795945945946,15.3075,17.126
"1982",157,1987-06-05,16.1536486486486,15.4892,17.3115
"1983",158,1987-06-06,16.0232432432432,15.6721,17.4993
"1984",159,1987-06-07,15.85,15.8562,17.688
"1985",160,1987-06-08,15.7905405405405,16.0412,17.8769
"1986",161,1987-06-09,15.9240540540541,16.2266,18.0719
"1987",162,1987-06-10,16.0036486486486,16.4114,18.2654
"1988",163,1987-06-11,16.1287837837838,16.5952,18.4526
"1989",164,1987-06-12,16.1155405405405,16.7777,18.6326
"1990",165,1987-06-13,16.5354054054054,16.9589,18.8057
"1991",166,1987-06-14,16.7937837837838,17.1393,18.9687
"1992",167,1987-06-15,17.1285135135135,17.3189,19.1288
"1993",168,1987-06-16,17.5863513513514,17.4977,19.2874
"1994",169,1987-06-17,17.6277027027027,17.6755,19.4496
"1995",170,1987-06-18,17.8358108108108,17.852,19.6142
"1996",171,1987-06-19,18.0072972972973,18.0276,19.7782
"1997",172,1987-06-20,18.2741891891892,18.2024,19.9399
"1998",173,1987-06-21,18.8082432432432,18.3767,20.1008
"1999",174,1987-06-22,19.0343243243243,18.5502,20.2629
"2000",175,1987-06-23,19.0768918918919,18.7225,20.423
"2001",176,1987-06-24,18.7032432432432,18.894,20.5845
"2002",177,1987-06-25,18.7271621621622,19.0644,20.7446
"2003",178,1987-06-26,18.8145945945946,19.2331,20.8997
"2004",179,1987-06-27,18.5277027027027,19.3993,21.0512
"2005",180,1987-06-28,18.3785135135135,19.5635,21.2015
"2006",181,1987-06-29,18.9924324324324,19.7258,21.3502
"2007",182,1987-06-30,19.5166216216216,19.8852,21.4969
"2008",183,1987-07-01,19.7374324324324,20.0412,21.6446
"2009",184,1987-07-02,20.6035135135135,20.1938,21.7904
"2010",185,1987-07-03,20.822027027027,20.3433,21.9355
"2011",186,1987-07-04,20.7882432432432,20.4897,22.076
"2012",187,1987-07-05,20.3464864864865,20.6316,22.2143
"2013",188,1987-07-06,20.357972972973,20.7683,22.3458
"2014",189,1987-07-07,19.612972972973,20.8999,22.4716
"2015",190,1987-07-08,19.9764864864865,21.0263,22.5902
"2016",191,1987-07-09,21.5231081081081,21.1471,22.699
"2017",192,1987-07-10,21.7763513513514,21.2624,22.796
"2018",193,1987-07-11,22.2213513513514,21.3731,22.8911
"2019",194,1987-07-12,22.1544594594595,21.4791,22.9829
"2020",195,1987-07-13,22.3664864864865,21.5809,23.0736
"2021",196,1987-07-14,22.5702702702703,21.6788,23.1646
"2022",197,1987-07-15,22.5687837837838,21.7733,23.2536
"2023",198,1987-07-16,22.0410810810811,21.865,23.3404
"2024",199,1987-07-17,21.6752702702703,21.9541,23.426
"2025",200,1987-07-18,21.8863513513514,22.0407,23.5043
"2026",201,1987-07-19,21.9801351351351,22.1249,23.5815
"2027",202,1987-07-20,21.7708108108108,22.2059,23.6565
"2028",203,1987-07-21,21.8610810810811,22.2834,23.7291
"2029",204,1987-07-22,22.1204054054054,22.3571,23.7982
"2030",205,1987-07-23,22.3682432432432,22.4272,23.8621
"2031",206,1987-07-24,22.9386486486486,22.4938,23.9226
"2032",207,1987-07-25,23.1185135135135,22.5561,23.9755
"2033",208,1987-07-26,23.1786486486487,22.614,24.0255
"2034",209,1987-07-27,22.9097297297297,22.6676,24.0688
"2035",210,1987-07-28,23.0612162162162,22.7176,24.1085
"2036",211,1987-07-29,23.1452702702703,22.7638,24.145
"2037",212,1987-07-30,22.8335135135135,22.8058,24.1784
"2038",213,1987-07-31,22.8763513513514,22.8442,24.2094
"2039",214,1987-08-01,23.377972972973,22.8792,24.2381
"2040",215,1987-08-02,23.2522972972973,22.9109,24.2642
"2041",216,1987-08-03,23.4977027027027,22.939,24.2866
"2042",217,1987-08-04,23.4918918918919,22.9629,24.3071
"2043",218,1987-08-05,23.1189189189189,22.9831,24.3261
"2044",219,1987-08-06,22.5633783783784,23.0003,24.3447
"2045",220,1987-08-07,22.5091891891892,23.0146,24.3589
"2046",221,1987-08-08,22.5677027027027,23.0253,24.3711
"2047",222,1987-08-09,22.8289189189189,23.0322,24.3805
"2048",223,1987-08-10,22.9695945945946,23.0356,24.3847
"2049",224,1987-08-11,22.9443243243243,23.0355,24.3829
"2050",225,1987-08-12,22.9766216216216,23.0319,24.3766
"2051",226,1987-08-13,22.7259459459459,23.0245,24.3652
"2052",227,1987-08-14,22.5241891891892,23.0131,24.3476
"2053",228,1987-08-15,23.0885135135135,22.998,24.3265
"2054",229,1987-08-16,23.3504054054054,22.9788,24.3033
"2055",230,1987-08-17,23.6489189189189,22.9553,24.2763
"2056",231,1987-08-18,24.0262162162162,22.9274,24.2454
"2057",232,1987-08-19,23.8586486486486,22.8958,24.2108
"2058",233,1987-08-20,23.5597297297297,22.8613,24.1715
"2059",234,1987-08-21,23.7041891891892,22.8237,24.1291
"2060",235,1987-08-22,23.5881081081081,22.7831,24.0854
"2061",236,1987-08-23,22.7577027027027,22.7397,24.0362
"2062",237,1987-08-24,22.3482432432432,22.6938,23.9852
"2063",238,1987-08-25,21.8462162162162,22.6461,23.932
"2064",239,1987-08-26,21.747972972973,22.5965,23.8774
"2065",240,1987-08-27,21.6343243243243,22.545,23.8217
"2066",241,1987-08-28,21.5504054054054,22.4908,23.763
"2067",242,1987-08-29,21.5963513513514,22.4338,23.7022
"2068",243,1987-08-30,21.6559459459459,22.3741,23.6391
"2069",244,1987-08-31,21.587027027027,22.3122,23.575
"2070",245,1987-09-01,21.3327027027027,22.2481,23.5093
"2071",246,1987-09-02,21.1885135135135,22.1819,23.4414
"2072",247,1987-09-03,21.1813513513514,22.1135,23.3709
"2073",248,1987-09-04,21.2136486486486,22.0431,23.292
"2074",249,1987-09-05,21.1447297297297,21.9708,23.2087
"2075",250,1987-09-06,20.7051351351351,21.8965,23.1234
"2076",251,1987-09-07,20.8172972972973,21.8208,23.0376
"2077",252,1987-09-08,21.3827027027027,21.7447,22.9506
"2078",253,1987-09-09,21.637027027027,21.6683,22.8636
"2079",254,1987-09-10,21.9143243243243,21.5912,22.7794
"2080",255,1987-09-11,22.0568918918919,21.5127,22.6947
"2081",256,1987-09-12,21.9302702702703,21.4324,22.6098
"2082",257,1987-09-13,21.9962162162162,21.3505,22.5255
"2083",258,1987-09-14,21.6587837837838,21.267,22.4399
"2084",259,1987-09-15,21.6456756756757,21.1813,22.3524
"2085",260,1987-09-16,21.7068918918919,21.0937,22.2631
"2086",261,1987-09-17,21.7224324324324,21.004,22.172
"2087",262,1987-09-18,21.6512162162162,20.9125,22.0803
"2088",263,1987-09-19,21.6047297297297,20.8184,21.9843
"2089",264,1987-09-20,20.9937837837838,20.7215,21.8887
"2090",265,1987-09-21,20.0618918918919,20.6222,21.7902
"2091",266,1987-09-22,19.9672972972973,20.5208,21.6915
"2092",267,1987-09-23,20.0272972972973,20.4174,21.5929
"2093",268,1987-09-24,19.8197297297297,20.312,21.4923
"2094",269,1987-09-25,19.3844594594595,20.2045,21.3918
"2095",270,1987-09-26,19.1194594594595,20.0951,21.2913
"2096",271,1987-09-27,19.1235135135135,19.984,21.188
"2097",272,1987-09-28,19.2824324324324,19.871,21.0844
"2098",273,1987-09-29,19.517972972973,19.7565,20.9805
"2099",274,1987-09-30,18.8381081081081,19.6402,20.8759
"2100",275,1987-10-01,18.075,19.5223,20.7708
"2101",276,1987-10-02,17.9610810810811,19.4029,20.6598
"2102",277,1987-10-03,17.8136486486486,19.2818,20.5454
"2103",278,1987-10-04,17.1589189189189,19.1593,20.4278
"2104",279,1987-10-05,17.0554054054054,19.0356,20.3151
"2105",280,1987-10-06,17.1291891891892,18.9108,20.2021
"2106",281,1987-10-07,17.1701351351351,18.7853,20.0856
"2107",282,1987-10-08,16.6293243243243,18.6588,19.9705
"2108",283,1987-10-09,16.4493243243243,18.5313,19.8531
"2109",284,1987-10-10,16.0566216216216,18.4028,19.7354
"2110",285,1987-10-11,15.6793243243243,18.2736,19.6143
"2111",286,1987-10-12,15.642972972973,18.1439,19.4934
"2112",287,1987-10-13,15.7408108108108,18.0142,19.3716
"2113",288,1987-10-14,15.6185135135135,17.8846,19.2477
"2114",289,1987-10-15,15.5801351351351,17.7552,19.1255
"2115",290,1987-10-16,15.6727027027027,17.6262,19.0049
"2116",291,1987-10-17,15.6059459459459,17.4974,18.8863
"2117",292,1987-10-18,15.5539189189189,17.3691,18.7616
"2118",293,1987-10-19,15.5951351351351,17.2411,18.6358
"2119",294,1987-10-20,15.4614864864865,17.1136,18.5129
"2120",295,1987-10-21,15.1962162162162,16.9867,18.392
"2121",296,1987-10-22,15.1359459459459,16.8604,18.2732
"2122",297,1987-10-23,15.0032432432432,16.7347,18.1541
"2123",298,1987-10-24,15.0451351351351,16.6093,18.0344
"2124",299,1987-10-25,15.0264864864865,16.4844,17.9164
"2125",300,1987-10-26,14.9795945945946,16.3603,17.7972
"2126",301,1987-10-27,14.9977027027027,16.2367,17.676
"2127",302,1987-10-28,14.9294594594595,16.114,17.555
"2128",303,1987-10-29,14.7975675675676,15.9921,17.4349
"2129",304,1987-10-30,14.6666216216216,15.871,17.3141
"2130",305,1987-10-31,14.6585135135135,15.7508,17.1894
"2131",306,1987-11-01,14.4639189189189,15.6318,17.0643
"2132",307,1987-11-02,14.2694594594595,15.5139,16.9423
"2133",308,1987-11-03,14.3744594594595,15.3976,16.8218
"2134",309,1987-11-04,14.6321621621622,15.2832,16.703
"2135",310,1987-11-05,14.5608108108108,15.1706,16.5854
"2136",311,1987-11-06,14.2109459459459,15.0597,16.4704
"2137",312,1987-11-07,13.8047297297297,14.9501,16.3581
"2138",313,1987-11-08,13.4186486486486,14.8418,16.2466
"2139",314,1987-11-09,13.3595945945946,14.7347,16.1381
"2140",315,1987-11-10,13.3486486486486,14.6291,16.0299
"2141",316,1987-11-11,13.3701351351351,14.5251,15.9243
"2142",317,1987-11-12,12.6891891891892,14.4226,15.8186
"2143",318,1987-11-13,12.4674324324324,14.3216,15.7146
"2144",319,1987-11-14,12.4854054054054,14.2219,15.6127
"2145",320,1987-11-15,12.3662162162162,14.1229,15.5101
"2146",321,1987-11-16,11.7198648648649,14.0244,15.4081
"2147",322,1987-11-17,11.6755405405405,13.9267,15.3038
"2148",323,1987-11-18,12.1739189189189,13.8296,15.2081
"2149",324,1987-11-19,12.2608108108108,13.7332,15.1161
"2150",325,1987-11-20,12.2033783783784,13.6376,15.0259
"2151",326,1987-11-21,11.3141891891892,13.5426,14.9349
"2152",327,1987-11-22,11.3321621621622,13.4482,14.846
"2153",328,1987-11-23,11.4283783783784,13.3544,14.7583
"2154",329,1987-11-24,11.4085135135135,13.2613,14.6757
"2155",330,1987-11-25,11.3656756756757,13.1689,14.5929
"2156",331,1987-11-26,11.3452702702703,13.0772,14.5128
"2157",332,1987-11-27,11.0647297297297,12.9862,14.4357
"2158",333,1987-11-28,11.1389189189189,12.896,14.3608
"2159",334,1987-11-29,11.1425675675676,12.8068,14.2842
"2160",335,1987-11-30,11.2031081081081,12.7187,14.2057
"2161",336,1987-12-01,11.1098648648649,12.6317,14.1318
"2162",337,1987-12-02,11.1204054054054,12.5457,14.0588
"2163",338,1987-12-03,11.2305405405405,12.4607,13.9864
"2164",339,1987-12-04,11.3291891891892,12.376,13.9132
"2165",340,1987-12-05,11.037972972973,12.291,13.8421
"2166",341,1987-12-06,10.6083783783784,12.206,13.7688
"2167",342,1987-12-07,10.6112162162162,12.1213,13.695
"2168",343,1987-12-08,10.6602702702703,12.0372,13.6235
"2169",344,1987-12-09,10.6241891891892,11.9535,13.5503
"2170",345,1987-12-10,10.5018918918919,11.8699,13.4759
"2171",346,1987-12-11,10.3233783783784,11.7863,13.4027
"2172",347,1987-12-12,10.2890540540541,11.7024,13.3291
"2173",348,1987-12-13,10.2682432432432,11.618,13.2567
"2174",349,1987-12-14,10.1986486486486,11.5328,13.1829
"2175",350,1987-12-15,10.0110810810811,11.4471,13.1101
"2176",351,1987-12-16,9.94797297297297,11.3613,13.0379
"2177",352,1987-12-17,9.71135135135135,11.2756,12.9643
"2178",353,1987-12-18,9.52756756756757,11.1897,12.8911
"2179",354,1987-12-19,9.4672972972973,11.1036,12.8117
"2180",355,1987-12-20,9.41864864864865,11.0174,12.7285
"2181",356,1987-12-21,9.62472972972973,10.9312,12.6427
"2182",357,1987-12-22,9.7,10.8449,12.5572
"2183",358,1987-12-23,8.8027027027027,10.7587,12.4684
"2184",359,1987-12-24,8.59121621621622,10.6726,12.379
"2185",360,1987-12-25,8.57324324324324,10.5865,12.2903
"2186",361,1987-12-26,9.0072972972973,10.5004,12.2025
"2187",362,1987-12-27,9.07689189189189,10.4142,12.1133
"2188",363,1987-12-28,9.10878378378378,10.3279,12.0192
"2189",364,1987-12-29,9.06432432432432,10.2414,11.9217
"2190",365,1987-12-30,8.9977027027027,10.1545,11.8273
"2191",366,1987-12-31,8.95459459459459,10.0671,11.7366
"2192",1,1988-01-01,8.53135135135135,9.9792,11.6439
"2193",2,1988-01-02,7.74554054054054,9.8907,11.5492
"2194",3,1988-01-03,8.01608108108108,9.8017,11.4559
"2195",4,1988-01-04,8.51148648648649,9.7124,11.3645
"2196",5,1988-01-05,8.55783783783784,9.6234,11.2699
"2197",6,1988-01-06,8.29932432432432,9.5346,11.1727
"2198",7,1988-01-07,8.41162162162162,9.4459,11.0758
"2199",8,1988-01-08,8.00135135135135,9.3569,10.9777
"2200",9,1988-01-09,8.07972972972973,9.2676,10.8815
"2201",10,1988-01-10,7.78243243243243,9.1784,10.7858
"2202",11,1988-01-11,7.75094594594595,9.0892,10.6875
"2203",12,1988-01-12,7.88540540540541,9.0006,10.5919
"2204",13,1988-01-13,7.86162162162162,8.9133,10.4985
"2205",14,1988-01-14,7.66810810810811,8.8276,10.4075
"2206",15,1988-01-15,7.69405405405405,8.7434,10.3136
"2207",16,1988-01-16,7.78135135135135,8.6607,10.2215
"2208",17,1988-01-17,7.95405405405405,8.5793,10.1326
"2209",18,1988-01-18,8.13675675675676,8.4994,10.0449
"2210",19,1988-01-19,7.86364864864865,8.4214,9.9622
"2211",20,1988-01-20,7.78351351351351,8.3455,9.8801
"2212",21,1988-01-21,7.38675675675676,8.2715,9.7984
"2213",22,1988-01-22,7.16891891891892,8.1995,9.717
"2214",23,1988-01-23,7.06837837837838,8.1292,9.6372
"2215",24,1988-01-24,7.13567567567568,8.0602,9.5569
"2216",25,1988-01-25,7.15283783783784,7.9925,9.4738
"2217",26,1988-01-26,6.74108108108108,7.9262,9.3911
"2218",27,1988-01-27,6.68364864864865,7.8612,9.31
"2219",28,1988-01-28,6.59716216216216,7.798,9.2314
"2220",29,1988-01-29,6.39702702702703,7.7365,9.1561
"2221",30,1988-01-30,6.74905405405405,7.6764,9.0792
"2222",31,1988-01-31,7.08243243243243,7.6178,9.002
"2223",32,1988-02-01,7.20121621621622,7.5605,8.9284
"2224",33,1988-02-02,7.07472972972973,7.5047,8.857
"2225",34,1988-02-03,6.48621621621622,7.4504,8.7859
"2226",35,1988-02-04,6.11851351351351,7.3979,8.7153
"2227",36,1988-02-05,6.02554054054054,7.347,8.6481
"2228",37,1988-02-06,6.04662162162162,7.2976,8.5863
"2229",38,1988-02-07,6.02702702702703,7.2496,8.5263
"2230",39,1988-02-08,6.10581081081081,7.2033,8.4674
"2231",40,1988-02-09,6.15513513513514,7.1588,8.4098
"2232",41,1988-02-10,6.20783783783784,7.116,8.3526
"2233",42,1988-02-11,6.1504054054054,7.075,8.2985
"2234",43,1988-02-12,6.11243243243243,7.0358,8.2448
"2235",44,1988-02-13,6.38527027027027,6.998,8.1932
"2236",45,1988-02-14,6.42716216216216,6.9614,8.1422
"2237",46,1988-02-15,6.45635135135135,6.9257,8.0944
"2238",47,1988-02-16,6.49283783783784,6.8914,8.0485
"2239",48,1988-02-17,6.48513513513513,6.8589,8.0033
"2240",49,1988-02-18,6.41905405405405,6.828,7.9601
"2241",50,1988-02-19,6.03283783783784,6.7984,7.9199
"2242",51,1988-02-20,5.82756756756757,6.77,7.8842
"2243",52,1988-02-21,5.99067567567568,6.7428,7.8513
"2244",53,1988-02-22,6.08662162162162,6.7166,7.8203
"2245",54,1988-02-23,6.07837837837838,6.6917,7.7931
"2246",55,1988-02-24,5.64,6.6683,7.7695
"2247",56,1988-02-25,5.17783783783784,6.6465,7.7498
"2248",57,1988-02-26,5.0622972972973,6.6263,7.7331
"2249",58,1988-02-27,5.23162162162162,6.6069,7.7176
"2250",59,1988-02-28,5.40581081081081,6.5882,7.7051
"2251",60,1988-02-29,5.52472972972973,6.5704,7.6941
"2252",61,1988-03-01,5.54162162162162,6.5538,7.6852
"2253",62,1988-03-02,5.62175675675676,6.5382,7.6777
"2254",63,1988-03-03,5.65054054054054,6.5239,7.6709
"2255",64,1988-03-04,5.48905405405405,6.5109,7.6653
"2256",65,1988-03-05,5.34351351351351,6.4994,7.661
"2257",66,1988-03-06,5.21635135135135,6.4892,7.6584
"2258",67,1988-03-07,5.78162162162162,6.4807,7.6572
"2259",68,1988-03-08,6.08472972972973,6.4743,7.6579
"2260",69,1988-03-09,5.98783783783784,6.4706,7.6596
"2261",70,1988-03-10,5.90608108108108,6.4695,7.6632
"2262",71,1988-03-11,5.9272972972973,6.4707,7.6673
"2263",72,1988-03-12,6.03581081081081,6.4744,7.6736
"2264",73,1988-03-13,6.20743243243243,6.4805,7.6827
"2265",74,1988-03-14,6.1454054054054,6.4896,7.6931
"2266",75,1988-03-15,5.635,6.5015,7.7052
"2267",76,1988-03-16,5.8095945945946,6.5162,7.7201
"2268",77,1988-03-17,5.97621621621622,6.5336,7.7376
"2269",78,1988-03-18,5.91175675675676,6.5531,7.7561
"2270",79,1988-03-19,5.9295945945946,6.5745,7.7764
"2271",80,1988-03-20,5.85189189189189,6.5973,7.7992
"2272",81,1988-03-21,5.82135135135135,6.6219,7.8231
"2273",82,1988-03-22,5.9322972972973,6.6485,7.8488
"2274",83,1988-03-23,5.85878378378378,6.6769,7.8774
"2275",84,1988-03-24,5.93675675675676,6.7073,7.908
"2276",85,1988-03-25,6.15243243243243,6.7395,7.9384
"2277",86,1988-03-26,6.47108108108108,6.7735,7.968
"2278",87,1988-03-27,6.77945945945946,6.8097,7.9973
"2279",88,1988-03-28,6.89756756756757,6.8483,8.0268
"2280",89,1988-03-29,7.1295945945946,6.8901,8.0594
"2281",90,1988-03-30,7.08581081081081,6.9354,8.0965
"2282",91,1988-03-31,7.61824324324324,6.9843,8.1388
"2283",92,1988-04-01,7.76527027027027,7.0372,8.1875
"2284",93,1988-04-02,7.75391891891892,7.0942,8.2393
"2285",94,1988-04-03,7.77972972972973,7.1552,8.296
"2286",95,1988-04-04,8.94121621621622,7.22,8.3576
"2287",96,1988-04-05,8.80783783783784,7.2886,8.4261
"2288",97,1988-04-06,8.49,7.3608,8.498
"2289",98,1988-04-07,8.30567567567568,7.4366,8.5756
"2290",99,1988-04-08,7.73905405405405,7.5157,8.6567
"2291",100,1988-04-09,7.78513513513514,7.5972,8.7406
"2292",101,1988-04-10,7.68378378378378,7.6811,8.8298
"2293",102,1988-04-11,7.49891891891892,7.7676,8.9216
"2294",103,1988-04-12,7.39175675675676,7.8564,9.017
"2295",104,1988-04-13,7.43081081081081,7.9474,9.113
