# ---------------------------------- WARNING ----------------------------------------,,,,,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,,,,,
# may not have received Director's approval. Any such data values are qualified,,,,,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,,,,,
# for any damages resulting from its use.,,,,,,,,
#,,,,,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,,,,,
#,,,,,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,,,,,
#,,,,,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,,,,,
# retrieved: 2022-09-29 12:40:46 EDT       (caww01),,,,,,,,
#,,,,,,,,
# Data for the following 1 site(s) are contained in this file,,,,,,,,
#    USGS 01310740 REYNOLDS CHANNEL AT POINT LOOKOUT NY,,,,,,,,
# -----------------------------------------------------------------------------------,,,,,,,,
#,,,,,,,,
# Data provided for site 01310740,,,,,,,,
#            TS   parameter     statistic     Description,,,,,,,,
"#        104823       90860     00001     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Maximum), monitor",,,,,,,,
"#        104824       90860     00002     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Minimum), monitor",,,,,,,,
"#        104825       90860     00003     Salinity, water, unfiltered, practical salinity units at 25 degrees Celsius (Mean), monitor",,,,,,,,
#,,,,,,,,
# Data-value qualification codes included in this output:,,,,,,,,
#        ,,,,,,,,
#     A  Approved for publication -- Processing and review completed.,,,,,,,,
#     P  Provisional data subject to revision.,,,,,,,,
#     4  Statistic computed from less than expected number of instantaneous values for the period,,,,,,,,
# ,,,,,,,,
agency_cd,site_no,datetime,104823_90860_00001,104823_90860_00001_cd,104824_90860_00002,104824_90860_00002_cd,104825_90860_00003,104825_90860_00003_cd
USGS,1310740,8/15/10,31,A,30.8,A,31,A
USGS,1310740,8/16/10,31,A,30.5,A,30.9,A
USGS,1310740,8/17/10,30.9,A,30.5,A,30.8,A
USGS,1310740,8/18/10,30.9,A,30.4,A,30.7,A
USGS,1310740,8/19/10,30.8,A,30.5,A,30.7,A
USGS,1310740,8/20/10,31.1,A,30.4,A,30.8,A
USGS,1310740,8/21/10,31,A,30.3,A,30.7,A
USGS,1310740,8/22/10,30.8,A,30.2,A,30.6,A
USGS,1310740,8/23/10,30.5,A,30,A,30.3,A
USGS,1310740,8/24/10,30.2,A,29.3,A,29.9,A
USGS,1310740,8/25/10,30,A,28.7,A,29.4,A
USGS,1310740,8/26/10,29.7,A,27.9,A,28.8,A
USGS,1310740,8/27/10,29.7,A,27.7,A,28.8,A
USGS,1310740,8/28/10,29.6,A,27.8,A,28.7,A
USGS,1310740,8/29/10,29.4,A,27.3,A,28.3,A
USGS,1310740,8/30/10,29.9,A,27.1,A,28.5,A
USGS,1310740,8/31/10,30.7,A,27.6,A,29.1,A
USGS,1310740,9/1/10,30.7,A,27.9,A,29.4,A
USGS,1310740,9/2/10,31.1,A,28.4,A,30.1,A
USGS,1310740,9/3/10,31,A,30.1,A,30.7,A
USGS,1310740,9/4/10,31,A,29.9,A,30.6,A
USGS,1310740,9/5/10,31,A,30,A,30.7,A
USGS,1310740,9/6/10,31.2,A,30.2,A,30.9,A
USGS,1310740,9/7/10,31.1,A,30.2,A,30.9,A
USGS,1310740,9/8/10,31,A,30.3,A,30.7,A
USGS,1310740,9/9/10,31.3,A,30.2,A,30.9,A
USGS,1310740,9/10/10,31.6,A,30.7,A,31.3,A
USGS,1310740,9/11/10,31.6,A,31.2,A,31.4,A
USGS,1310740,9/12/10,31.5,A,31.2,A,31.4,A
USGS,1310740,9/13/10,31.3,A,30.7,A,31,A
USGS,1310740,9/14/10,31.2,A,30.5,A,31,A
USGS,1310740,9/15/10,31.2,A,30.6,A,31,A
USGS,1310740,9/16/10,31.3,A,30.5,A,31,A
USGS,1310740,9/17/10,31.1,A,30.2,A,30.8,A
USGS,1310740,9/18/10,31.3,A,30.3,A,30.9,A
USGS,1310740,9/19/10,31.3,A,30.4,A,31,A
USGS,1310740,9/20/10,31.3,A,30.4,A,31,A
USGS,1310740,9/21/10,31.3,A,30.3,A,31,A
USGS,1310740,9/22/10,31.3,A,30.5,A,30.9,A
USGS,1310740,9/23/10,31.1,A,30.3,A,30.8,A
USGS,1310740,9/24/10,31,A,30.3,A,30.8,A
USGS,1310740,9/25/10,31.2,A,30.2,A,30.8,A
USGS,1310740,9/26/10,31.2,A,30.2,A,30.9,A
USGS,1310740,9/27/10,31,A,30.3,A,30.8,A
USGS,1310740,9/28/10,31,A,30,A,30.7,A
USGS,1310740,9/29/10,31.1,A,30,A,30.7,A
USGS,1310740,9/30/10,31,A,29.4,A,30.5,A
USGS,1310740,10/1/10,30.9,A,27.6,A,29.7,A
USGS,1310740,10/2/10,30.7,A,27.6,A,29.3,A
USGS,1310740,10/3/10,30.7,A,28.1,A,29.7,A
USGS,1310740,10/4/10,30.8,A,28.6,A,30,A
USGS,1310740,10/5/10,31,A,29,A,30.4,A
USGS,1310740,10/6/10,31.1,A,29.3,A,30.5,A
USGS,1310740,10/7/10,31,A,29.9,A,30.6,A
USGS,1310740,10/8/10,30.8,A,30.2,A,30.6,A
USGS,1310740,10/9/10,30.9,A,30.2,A,30.7,A
USGS,1310740,10/10/10,31,A,30.5,A,30.8,A
USGS,1310740,10/11/10,31.1,A,30.5,A,30.9,A
USGS,1310740,10/12/10,31.1,A,30.2,A,30.8,A
USGS,1310740,10/13/10,31.1,A,30.2,A,30.8,A
USGS,1310740,10/14/10,31.1,A,30.1,A,30.8,A
USGS,1310740,10/15/10,30.8,A,29.2,A,30.1,A
USGS,1310740,10/16/10,30.9,A,29.4,A,30.1,A
USGS,1310740,10/17/10,30.6,A,29.6,A,30.3,A
USGS,1310740,10/18/10,30.8,A,29.7,A,30.3,A
USGS,1310740,10/19/10,30.9,A,29.8,A,30.5,A
USGS,1310740,10/20/10,30.8,A,29.8,A,30.5,A
USGS,1310740,10/21/10,30.6,A,29.7,A,30.2,A
USGS,1310740,10/22/10,31,A,29.5,A,30.2,A
USGS,1310740,10/23/10,31.4,A,29.7,A,30.5,A
USGS,1310740,10/24/10,31.5,A,29.9,A,30.9,A
USGS,1310740,10/25/10,31.3,A,30.2,A,30.9,A
USGS,1310740,10/26/10,31.3,A,30.2,A,30.9,A
USGS,1310740,10/27/10,31,A,30.2,A,30.7,A
USGS,1310740,10/28/10,31.4,A,30,A,30.7,A
USGS,1310740,10/29/10,31.2,A,30,A,30.6,A
USGS,1310740,10/30/10,31.6,A,30,A,30.8,A
USGS,1310740,10/31/10,31.9,A,30.2,A,31.2,A
USGS,1310740,11/1/10,31.8,A,30.6,A,31.3,A
USGS,1310740,11/2/10,31.5,A,31,A,31.3,A
USGS,1310740,11/3/10,31.5,A,31.1,A,31.3,A
USGS,1310740,11/4/10,31.5,A,30.7,A,31.1,A
USGS,1310740,11/5/10,31.3,A,30.6,A,31,A
USGS,1310740,11/6/10,31.3,A,30.6,A,31,A
USGS,1310740,11/7/10,31.3,A,30.8,A,31.1,A
USGS,1310740,11/8/10,31.4,A,30.7,A,31.1,A
USGS,1310740,11/9/10,31.4,A,30.9,A,31.2,A
USGS,1310740,11/10/10,31.4,A,31,A,31.2,A
USGS,1310740,11/11/10,31.6,A,31.1,A,31.4,A
USGS,1310740,11/12/10,31.7,A,31,A,31.4,A
USGS,1310740,11/13/10,31.6,A,30.9,A,31.3,A
USGS,1310740,11/14/10,31.6,A,30.9,A,31.3,A
USGS,1310740,11/15/10,31.6,A,30.8,A,31.3,A
USGS,1310740,11/16/10,31.4,A,30.8,A,31.2,A
USGS,1310740,11/17/10,31.4,A,29.9,A,30.8,A
USGS,1310740,11/18/10,31,A,30,A,30.5,A
USGS,1310740,11/19/10,30.9,A,29.9,A,30.5,A
USGS,1310740,11/20/10,31.6,A,29.9,A,30.8,A
USGS,1310740,11/21/10,31.5,A,30.2,A,31,A
USGS,1310740,11/22/10,31.4,A,30.5,A,31.1,A
USGS,1310740,11/23/10,31.3,A,30.4,A,31,A
USGS,1310740,11/24/10,31.3,A,30.4,A,30.9,A
USGS,1310740,11/25/10,31.4,A,30.7,A,31.1,A
USGS,1310740,11/26/10,31.5,A,30.8,A,31.2,A
USGS,1310740,11/27/10,31.6,A,30.8,A,31.3,A
USGS,1310740,11/28/10,31.6,A,31,A,31.3,A
USGS,1310740,11/29/10,31.4,A,30.9,A,31.3,A
USGS,1310740,11/30/10,31.5,A,31,A,31.3,A
USGS,1310740,12/1/10,31.6,A,30.5,A,31.3,A
USGS,1310740,12/2/10,31.3,A,30.5,A,31,A
USGS,1310740,12/3/10,31.3,A,30.6,A,31.1,A
USGS,1310740,12/4/10,31.3,A,30.8,A,31.2,A
USGS,1310740,12/5/10,31.5,A,31,A,31.3,A
USGS,1310740,12/6/10,31.8,A,31.1,A,31.5,A
USGS,1310740,12/7/10,31.8,A,31,A,31.4,A
USGS,1310740,12/8/10,31.6,A,31,A,31.2,A
USGS,1310740,12/9/10,31.7,A,31,A,31.4,A
USGS,1310740,12/10/10,31.8,A,31.3,A,31.6,A
USGS,1310740,12/11/10,31.8,A,31.3,A,31.6,A
USGS,1310740,12/12/10,31.7,A,30.9,A,31.4,A
USGS,1310740,12/13/10,31.3,A,30.1,A,30.9,A
USGS,1310740,12/14/10,31.3,A,30.2,A,30.8,A
USGS,1310740,12/15/10,31.8,A,30.5,A,31.1,A
USGS,1310740,12/16/10,32,A,31,A,31.5,A
USGS,1310740,12/17/10,31.7,A,31,A,31.5,A
USGS,1310740,12/18/10,31.7,A,31.1,A,31.5,A
USGS,1310740,12/19/10,31.8,A,31.1,A,31.6,A
USGS,1310740,12/20/10,31.8,A,31.2,A,31.7,A
USGS,1310740,12/21/10,32,A,31.4,A,31.8,A
USGS,1310740,12/22/10,32,A,31.6,A,31.9,A
USGS,1310740,12/23/10,32.1,A,31.7,A,32,A
USGS,1310740,12/24/10,32.2,A,31.8,A,32.1,A
USGS,1310740,12/25/10,32.2,A,31.9,A,32.1,A
USGS,1310740,12/26/10,32.2,A,31.9,A,32.1,A
USGS,1310740,12/27/10,32.4,A,31.5,A,32,A
USGS,1310740,12/28/10,32.6,A,31.7,A,32.2,A
USGS,1310740,12/29/10,32.4,A,31.8,A,32.1,A
USGS,1310740,12/30/10,32.3,A,31.7,A,32.1,A
USGS,1310740,12/31/10,32.1,A,31.6,A,31.9,A
USGS,1310740,1/1/11,32.1,A,31.5,A,31.9,A
USGS,1310740,1/2/11,32.1,A,31.3,A,31.7,A
USGS,1310740,1/3/11,31.8,A,31,A,31.5,A
USGS,1310740,1/4/11,31.8,A,31.3,A,31.6,A
USGS,1310740,1/5/11,31.9,A,31.2,A,31.6,A
USGS,1310740,1/6/11,31.9,A,31.3,A,31.7,A
USGS,1310740,1/7/11,32,A,31.4,A,31.8,A
USGS,1310740,1/8/11,32,A,31.3,A,31.8,A
USGS,1310740,1/9/11,32.1,A,31,A,31.7,A
USGS,1310740,1/10/11,32.2,A,31.1,A,31.7,A
USGS,1310740,1/11/11,32.1,A,31.5,A,31.9,A
USGS,1310740,1/12/11,32,A,31.1,A,31.6,A
USGS,1310740,1/13/11,32.2,A,31.3,A,31.8,A
USGS,1310740,1/14/11,32.1,A,31.3,A,31.9,A
USGS,1310740,1/15/11,32.1,A,31.3,A,31.8,A
USGS,1310740,1/16/11,31.9,A,31.1,A,31.6,A
USGS,1310740,1/17/11,31.8,A,31.2,A,31.6,A
USGS,1310740,1/18/11,31.8,A,30.8,A,31.5,A
USGS,1310740,1/19/11,31.7,A,30.5,A,31.2,A
USGS,1310740,1/20/11,31.6,A,30.5,A,31.1,A
USGS,1310740,1/21/11,31.6,A,30.7,A,31.2,A
USGS,1310740,1/22/11,31.6,A,30.8,A,31.3,A
USGS,1310740,1/23/11,31.8,A,30.8,A,31.5,A
USGS,1310740,1/24/11,32,A,31.3,A,31.8,A
USGS,1310740,1/25/11,31.9,A,31.3,A,31.7,A
USGS,1310740,1/26/11,31.8,A,31.2,A,31.6,A
USGS,1310740,1/27/11,31.7,A,30.7,A,31.3,A
USGS,1310740,1/28/11,31.6,A,30.5,A,31.3,A
USGS,1310740,1/29/11,31.6,A,30.5,A,31.3,A
USGS,1310740,1/30/11,31.6,A,30.6,A,31.3,A
USGS,1310740,1/31/11,31.6,A,30.6,A,31.3,A
USGS,1310740,2/1/11,31.8,A,30.8,A,31.5,A
USGS,1310740,2/2/11,31.9,A,30.7,A,31.4,A
USGS,1310740,2/3/11,31.6,A,30.5,A,31.2,A
USGS,1310740,2/4/11,31.9,A,30.8,A,31.4,A
USGS,1310740,2/5/11,31.8,A,30.8,A,31.5,A
USGS,1310740,2/6/11,31.8,A,30.5,A,31.2,A
USGS,1310740,2/7/11,31.6,A,30.4,A,31.2,A
USGS,1310740,2/8/11,31.6,A,30.3,A,31,A
USGS,1310740,2/9/11,31.8,A,30.2,A,30.9,A
USGS,1310740,2/10/11,31.9,A,30.2,A,31.2,A
USGS,1310740,2/11/11,32.1,A,30.7,A,31.6,A
USGS,1310740,2/12/11,32.2,A,30.7,A,31.6,A
USGS,1310740,2/13/11,32.4,A,30.9,A,31.7,A
USGS,1310740,2/14/11,32.4,A,31,A,31.9,A
USGS,1310740,2/15/11,32.1,A,30.8,A,31.5,A
USGS,1310740,2/16/11,32.1,A,31,A,31.8,A
USGS,1310740,2/17/11,32.1,A,31.2,A,31.8,A
USGS,1310740,2/18/11,32.4,A,31.4,A,31.9,A
USGS,1310740,2/19/11,32.3,A,31.3,A,31.9,A
USGS,1310740,2/20/11,32.4,A,31.6,A,32.1,A
USGS,1310740,2/21/11,32.4,A,31.8,A,32.2,A
USGS,1310740,2/22/11,32.5,A,31.9,A,32.3,A
USGS,1310740,2/23/11,32.6,A,31.9,A,32.3,A
USGS,1310740,2/24/11,32.5,A,32,A,32.3,A
USGS,1310740,2/25/11,32.4,A,31,A,31.9,A
USGS,1310740,2/26/11,32,A,31,A,31.6,A
USGS,1310740,2/27/11,32.1,A,30.9,A,31.6,A
USGS,1310740,2/28/11,32.1,A,30.7,A,31.7,A
USGS,1310740,3/1/11,31.8,A,30.5,A,31.3,A
USGS,1310740,3/2/11,31.8,A,30.5,A,31.4,A
USGS,1310740,3/3/11,31.8,A,30.5,A,31.4,A
USGS,1310740,3/4/11,31.8,A,30.8,A,31.5,A
USGS,1310740,3/5/11,31.8,A,30.8,A,31.5,A
USGS,1310740,3/6/11,32,A,30.7,A,31.5,A
USGS,1310740,3/7/11,31.8,A,29.8,A,30.9,A
USGS,1310740,3/8/11,31.6,A,29.8,A,30.8,A
USGS,1310740,3/9/11,31.8,A,30,A,31.1,A
USGS,1310740,3/10/11,32.1,A,30.8,A,31.3,A
USGS,1310740,3/11/11,32.1,A,29.9,A,30.8,A
USGS,1310740,3/12/11,32.1,A,29.8,A,30.7,A
USGS,1310740,3/13/11,32,A,29.6,A,30.7,A
USGS,1310740,3/14/11,31.9,A,29.7,A,30.8,A
USGS,1310740,3/15/11,32,A,30,A,31.2,A
USGS,1310740,3/16/11,31.9,A,27.9,A,30.5,A
USGS,1310740,3/17/11,31.8,A,28.1,A,30.6,A
USGS,1310740,3/18/11,31.7,A,29.2,A,30.9,A
USGS,1310740,3/19/11,31.8,A,29.7,A,31,A
USGS,1310740,3/20/11,32,A,30.5,A,31.4,A
USGS,1310740,3/21/11,32.1,A,30.9,A,31.6,A
USGS,1310740,3/22/11,32.1,A,30.8,A,31.5,A
USGS,1310740,3/23/11,32,A,30.5,A,31.6,A
USGS,1310740,3/24/11,32,A,30.8,A,31.5,A
USGS,1310740,3/25/11,31.8,A,30.2,A,31.2,A
USGS,1310740,3/26/11,31.9,A,30.8,A,31.5,A
USGS,1310740,3/27/11,32.3,A,30.8,A,31.5,A
USGS,1310740,3/28/11,32.4,A,30.9,A,31.6,A
USGS,1310740,3/29/11,32.4,A,31.1,A,31.8,A
USGS,1310740,3/30/11,32.4,A,31.2,A,32,A
USGS,1310740,3/31/11,32.5,A,31.5,A,32.2,A
USGS,1310740,4/1/11,32.4,A,31.3,A,32,A
USGS,1310740,4/2/11,32.4,A,31.1,A,31.7,A
USGS,1310740,4/3/11,32.7,A,31.1,A,31.9,A
USGS,1310740,4/4/11,32.6,A,31.1,A,32.1,A
USGS,1310740,4/5/11,32.2,A,31.1,A,31.5,A
USGS,1310740,4/6/11,32.4,A,30.8,A,31.5,A
USGS,1310740,4/7/11,32.6,A,31,A,31.9,A
USGS,1310740,4/8/11,32.3,A,31.2,A,31.9,A
USGS,1310740,4/9/11,32.1,A,31.2,A,31.7,A
USGS,1310740,4/10/11,32,A,31.1,A,31.7,A
USGS,1310740,4/11/11,32,A,31.2,A,31.7,A
USGS,1310740,4/12/11,32.7,A,30.8,A,31.7,A
USGS,1310740,4/13/11,32.8,A,30.2,A,31.7,A
USGS,1310740,4/14/11,32.4,A,30,A,31.4,A
USGS,1310740,4/15/11,32.4,A,30.2,A,31.6,A
USGS,1310740,4/16/11,32.8,A,30.7,A,32.1,A
USGS,1310740,4/17/11,32.5,A,30,A,31.5,A
USGS,1310740,4/18/11,32.1,A,30.2,A,31.4,A
USGS,1310740,4/19/11,32.1,A,30.5,A,31.4,A
USGS,1310740,4/20/11,31.9,A,30.5,A,31.3,A
USGS,1310740,4/21/11,32,A,30.4,A,31.2,A
USGS,1310740,4/22/11,31.7,A,28.7,A,30.5,A
USGS,1310740,4/23/11,30.9,A,29.3,A,30.2,A
USGS,1310740,4/24/11,31,A,28.9,A,30.2,A
USGS,1310740,4/25/11,30.9,A,29,A,30.2,A
USGS,1310740,4/26/11,31.1,A,29.2,A,30.2,A
USGS,1310740,4/27/11,30.8,A,29.1,A,30,A
USGS,1310740,4/28/11,29.8,A,26.6,A,27.9,A
USGS,1310740,4/29/11,31,A,27.5,A,28.8,A
USGS,1310740,4/30/11,31.8,A,27.6,A,29.8,A
USGS,1310740,5/1/11,31.3,A,28.3,A,30.1,A
USGS,1310740,5/2/11,30.5,A,28.7,A,30,A
USGS,1310740,5/3/11,30.5,A,28.6,A,29.7,A
USGS,1310740,5/4/11,30.1,A,28.1,A,29.3,A
USGS,1310740,5/5/11,31.5,A,28.1,A,29.8,A
USGS,1310740,5/6/11,31.4,A,28.7,A,30.3,A
USGS,1310740,5/7/11,31.3,A,29,A,30.4,A
USGS,1310740,5/8/11,31.4,A,29,A,30.4,A
USGS,1310740,5/9/11,31.5,A,29.2,A,30.6,A
USGS,1310740,5/10/11,31.6,A,29.3,A,30.7,A
USGS,1310740,5/11/11,31.2,A,29.1,A,30.5,A
USGS,1310740,5/12/11,31,A,29.1,A,30.2,A
USGS,1310740,5/13/11,30.8,A,28.8,A,29.8,A
USGS,1310740,5/14/11,30.8,A,28.1,A,29.4,A
USGS,1310740,5/15/11,29.3,A,26.6,A,28.3,A
USGS,1310740,5/16/11,29.9,A,28,A,29,A
USGS,1310740,5/17/11,30,A,27.9,A,29.2,A
USGS,1310740,5/18/11,29.7,A,27.5,A,28.9,A
USGS,1310740,5/19/11,29.1,A,27.3,A,28.2,A
USGS,1310740,5/20/11,29.1,A,27.4,A,28.4,A
USGS,1310740,5/21/11,29.4,A,27.6,A,28.5,A
USGS,1310740,5/22/11,29.4,A,27.6,A,28.7,A
USGS,1310740,5/23/11,29.4,A,28,A,28.6,A
USGS,1310740,5/24/11,29.4,A,27.8,A,28.6,A
USGS,1310740,5/25/11,29.5,A,27.6,A,28.7,A
USGS,1310740,5/26/11,29.6,A,27.8,A,28.7,A
USGS,1310740,5/27/11,28.9,A,27.1,A,28.1,A
USGS,1310740,5/28/11,28.4,A,26.4,A,27.5,A
USGS,1310740,5/29/11,28,A,25.9,A,26.8,A
USGS,1310740,5/30/11,29.5,A,25.7,A,26.8,A
USGS,1310740,5/31/11,29.7,A,25.9,A,27.4,A
USGS,1310740,6/1/11,28.5,A,26.2,A,27.1,A
USGS,1310740,6/2/11,29.9,A,25.9,A,27.8,A
USGS,1310740,6/3/11,30.2,A,26.5,A,28.6,A
USGS,1310740,6/4/11,30.1,A,27.6,A,29.2,A
USGS,1310740,6/5/11,30,A,27.9,A,29.3,A
USGS,1310740,6/6/11,29.9,A,28.4,A,29.4,A
USGS,1310740,6/7/11,30,A,28.6,A,29.5,A
USGS,1310740,6/8/11,30.2,A,28.5,A,29.5,A
USGS,1310740,6/9/11,30.2,A,28.4,A,29.6,A
USGS,1310740,6/10/11,30.1,A,28.3,A,29.4,A
USGS,1310740,6/11/11,29.8,A,28.5,A,29.2,A
USGS,1310740,6/12/11,29.8,A,28.2,A,29.2,A
USGS,1310740,6/13/11,29.7,A,28.3,A,29.2,A
USGS,1310740,6/14/11,29.7,A,28.4,A,29.2,A
USGS,1310740,6/15/11,29.6,A,28.7,A,29.3,A
USGS,1310740,6/16/11,29.5,A,28.8,A,29.3,A
USGS,1310740,6/17/11,30,A,28.9,A,29.3,A
USGS,1310740,6/18/11,29.5,A,28.3,A,29,A
USGS,1310740,6/19/11,29.6,A,28.4,A,29.1,A
USGS,1310740,6/20/11,29.6,A,28.4,A,29.1,A
USGS,1310740,6/21/11,29.5,A,28.4,A,29.1,A
USGS,1310740,6/22/11,29.7,A,28.5,A,29.2,A
USGS,1310740,6/23/11,29.5,A,28.5,A,29.1,A
USGS,1310740,6/24/11,29.2,A,28.6,A,29,A
USGS,1310740,6/25/11,29.1,A,28.3,A,28.8,A
USGS,1310740,6/26/11,29.4,A,28.1,A,28.9,A
USGS,1310740,6/27/11,29.5,A,28.2,A,29,A
USGS,1310740,6/28/11,29.5,A,28.3,A,29.1,A
USGS,1310740,6/29/11,29.5,A,28.3,A,29.1,A
USGS,1310740,6/30/11,30,A,28.3,A,29.4,A
USGS,1310740,7/1/11,30.2,A,28.9,A,29.7,A
USGS,1310740,7/2/11,30.2,A,29.2,A,29.9,A
USGS,1310740,7/3/11,30.4,A,29.4,A,30,A
USGS,1310740,7/4/11,30.5,A,29.5,A,30.1,A
USGS,1310740,7/5/11,30.5,A,29.6,A,30.2,A
USGS,1310740,7/6/11,30.7,A,29.7,A,30.3,A
USGS,1310740,7/7/11,30.7,A,29.6,A,30.3,A
USGS,1310740,7/8/11,30.8,A,29.6,A,30.4,A
USGS,1310740,7/9/11,30.7,A,29.4,A,30.1,A
USGS,1310740,7/10/11,30.5,A,29.5,A,30.2,A
USGS,1310740,7/11/11,30.4,A,29.7,A,30.2,A
USGS,1310740,7/12/11,30.9,A,29.8,A,30.3,A
USGS,1310740,7/13/11,31,A,30,A,30.6,A
USGS,1310740,7/14/11,31.2,A,30.2,A,30.8,A
USGS,1310740,7/15/11,31.1,A,30.5,A,30.8,A
USGS,1310740,7/16/11,31.3,A,30.6,A,31,A
USGS,1310740,7/17/11,31.3,A,30.7,A,31,A
USGS,1310740,7/18/11,31.5,A,30.7,A,31.1,A
USGS,1310740,7/19/11,31.6,A,30.8,A,31.3,A
USGS,1310740,7/20/11,31.7,A,31,A,31.4,A
USGS,1310740,7/21/11,31.6,A,31,A,31.4,A
USGS,1310740,7/22/11,32,A,30.9,A,31.5,A
USGS,1310740,7/23/11,32,A,31,A,31.5,A
USGS,1310740,7/24/11,31.8,A,30.5,A,31.3,A
USGS,1310740,7/25/11,31.6,A,30.5,A,31,A
USGS,1310740,7/26/11,31.2,A,29.7,A,30.6,A
USGS,1310740,7/27/11,30.6,A,29.2,A,30,A
USGS,1310740,7/28/11,30.2,A,29.2,A,29.9,A
USGS,1310740,7/29/11,30.1,A,29,A,29.7,A
USGS,1310740,7/30/11,29.7,A,28.7,A,29.4,A
USGS,1310740,7/31/11,29.6,A,29,A,29.4,A
USGS,1310740,8/1/11,29.7,A,29,A,29.5,A
USGS,1310740,8/2/11,29.9,A,29.2,A,29.6,A
USGS,1310740,8/3/11,29.8,A,29.4,A,29.7,A
USGS,1310740,8/4/11,30,A,29.4,A,29.7,A
USGS,1310740,8/5/11,30,A,29.4,A,29.8,A
USGS,1310740,8/6/11,30.2,A,29.5,A,29.9,A
USGS,1310740,8/7/11,30.2,A,29.5,A,29.9,A
USGS,1310740,8/8/11,30.2,A,29.4,A,29.9,A
USGS,1310740,8/9/11,30.2,A,29.6,A,30,A
USGS,1310740,8/10/11,30.5,A,29.6,A,30.1,A
USGS,1310740,8/11/11,30.7,A,29.7,A,30.3,A
USGS,1310740,8/12/11,30.8,A,29.9,A,30.5,A
USGS,1310740,8/13/11,30.9,A,30,A,30.6,A
USGS,1310740,8/14/11,30.6,A,21.9,A,27.6,A
USGS,1310740,8/15/11,29.5,A,22.8,A,26.9,A
USGS,1310740,8/16/11,30.2,A,24.3,A,27.7,A
USGS,1310740,8/17/11,30.5,A,25.7,A,28.5,A
USGS,1310740,8/18/11,30.4,A,26.4,A,28.9,A
USGS,1310740,8/19/11,30.5,A,26.9,A,29.1,A
USGS,1310740,8/20/11,30.5,A,27,A,29.1,A
USGS,1310740,8/21/11,30.2,A,27.6,A,29.2,A
USGS,1310740,8/22/11,30.8,A,26.9,A,28.8,A
USGS,1310740,8/23/11,30.7,A,27.1,A,28.8,A
USGS,1310740,8/24/11,30.2,A,27.1,A,29,A
USGS,1310740,8/25/11,30,A,27.6,A,28.9,A
USGS,1310740,8/26/11,30.8,A,27.5,A,29.3,A
USGS,1310740,8/27/11,30.8,A,27.9,A,29.6,A
USGS,1310740,8/28/11,30.1,A,26.6,A,28.5,A
USGS,1310740,8/29/11,29.8,A,25.9,A,28,A
USGS,1310740,8/30/11,30,A,26.7,A,28.7,A
USGS,1310740,8/31/11,30.1,A,27.4,A,29,A
USGS,1310740,9/1/11,30,A,27.5,A,28.9,A
USGS,1310740,9/2/11,29.3,A,27.3,A,28.5,A
USGS,1310740,9/3/11,29.2,A,26.4,A,27.9,A
USGS,1310740,9/4/11,29.4,A,26.2,A,27.8,A
USGS,1310740,9/5/11,27.9,A,26.2,A,27.2,A
USGS,1310740,9/6/11,30.4,A,25.2,A,27.1,A
USGS,1310740,9/7/11,29.4,A,25.2,A,27.8,A
USGS,1310740,9/8/11,29.4,A,25.4,A,27.7,A
USGS,1310740,9/9/11,29.7,A,25.5,A,28,A
USGS,1310740,9/10/11,29.5,A,25.9,A,28.2,A
USGS,1310740,9/11/11,29.5,A,26.6,A,28.5,A
USGS,1310740,9/12/11,29.7,A,26.9,A,28.7,A
USGS,1310740,9/13/11,29.8,A,27.2,A,28.9,A
USGS,1310740,9/14/11,30,A,27.6,A,29,A
USGS,1310740,9/15/11,30,A,27.9,A,29,A
USGS,1310740,9/16/11,30.4,A,27.6,A,29.2,A
USGS,1310740,9/17/11,30.5,A,28.1,A,29.5,A
USGS,1310740,9/18/11,30.4,A,28.7,A,29.6,A
USGS,1310740,9/19/11,30.3,A,28.7,A,29.6,A
USGS,1310740,9/20/11,30.2,A,27.9,A,29.2,A
USGS,1310740,9/21/11,29.5,A,27.9,A,28.9,A
USGS,1310740,9/22/11,29.5,A,27.9,A,29,A
USGS,1310740,9/23/11,29.4,A,26.9,A,28.5,A
USGS,1310740,9/24/11,29.3,A,26.7,A,28.1,A
USGS,1310740,9/25/11,29.4,A,26.7,A,28.4,A
USGS,1310740,9/26/11,29.4,A,27,A,28.5,A
USGS,1310740,9/27/11,28.9,A,27.5,A,28.4,A
USGS,1310740,9/28/11,28.7,A,27.7,A,28.1,A
USGS,1310740,9/29/11,28.3,A,27.4,A,27.8,A
USGS,1310740,9/30/11,29.4,A,27.3,A,28.4,A
USGS,1310740,10/1/11,29.7,A,27.4,A,28.7,A
USGS,1310740,10/2/11,29.5,A,27.6,A,28.7,A
USGS,1310740,10/3/11,29.5,A,27.8,A,28.8,A
