# ---------------------------------- WARNING ----------------------------------------,,,,
# Some of the data that you have obtained from this U.S. Geological Survey database,,,,
# may not have received Director's approval. Any such data values are qualified,,,,
# as provisional and are subject to revision. Provisional data are released on the,,,,
# condition that neither the USGS nor the United States Government may be held liable,,,,
# for any damages resulting from its use.,,,,
#,,,,
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement,,,,
#,,,,
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output,,,,
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals,,,,
#,,,,
# Contact:   gs-w_waterdata_support@usgs.gov,,,,
# retrieved: 2022-09-29 16:20:21 EDT       (sdww01),,,,
#,,,,
# Data for the following 1 site(s) are contained in this file,,,,
#    USGS 01358000 HUDSON RIVER AT GREEN ISLAND NY,,,,
# -----------------------------------------------------------------------------------,,,,
#,,,,
# Data provided for site 01358000,,,,
#            TS   parameter     statistic     Description,,,,
"#        105057       00060     00003     Discharge, cubic feet per second (Mean)",,,,
#,,,,
# Data-value qualification codes included in this output:,,,,
#        ,,,,
#     A  Approved for publication -- Processing and review completed.,,,,
#     P  Provisional data subject to revision.,,,,
#     e  Value has been estimated.,,,,
# ,,,,
agency_cd,site_no,datetime,105057_00060_00003,105057_00060_00003_cd
USGS,1358000,2/14/02,17500,A:e
USGS,1358000,2/15/02,14900,A:e
USGS,1358000,2/16/02,13800,A:e
USGS,1358000,2/17/02,14600,A:e
USGS,1358000,2/18/02,13500,A:e
USGS,1358000,2/19/02,11900,A:e
USGS,1358000,2/20/02,11300,A:e
USGS,1358000,2/21/02,13500,A:e
USGS,1358000,2/22/02,18300,A:e
USGS,1358000,2/23/02,20100,A:e
USGS,1358000,2/24/02,16800,A:e
USGS,1358000,2/25/02,14800,A:e
USGS,1358000,2/26/02,13200,A:e
USGS,1358000,2/27/02,15400,A:e
USGS,1358000,2/28/02,18000,A:e
USGS,1358000,3/1/02,15600,A:e
USGS,1358000,3/2/02,13800,A:e
USGS,1358000,3/3/02,14400,A:e
USGS,1358000,3/4/02,17500,A:e
USGS,1358000,3/5/02,17800,A:e
USGS,1358000,3/6/02,14700,A:e
USGS,1358000,3/7/02,14400,A:e
USGS,1358000,3/8/02,14200,A:e
USGS,1358000,3/9/02,14000,A:e
USGS,1358000,3/10/02,16800,A:e
USGS,1358000,3/11/02,21800,A:e
USGS,1358000,3/12/02,19000,A:e
USGS,1358000,3/13/02,16800,A:e
USGS,1358000,3/14/02,16100,A:e
USGS,1358000,3/15/02,15700,A:e
USGS,1358000,3/16/02,15700,A:e
USGS,1358000,3/17/02,15700,A:e
USGS,1358000,3/18/02,15200,A:e
USGS,1358000,3/19/02,15100,A:e
USGS,1358000,3/20/02,15100,A:e
USGS,1358000,3/21/02,15400,A:e
USGS,1358000,3/22/02,15800,A:e
USGS,1358000,3/23/02,14300,A:e
USGS,1358000,3/24/02,12600,A:e
USGS,1358000,3/25/02,12700,A:e
USGS,1358000,3/26/02,12800,A:e
USGS,1358000,3/27/02,48200,A
USGS,1358000,3/28/02,43000,A
USGS,1358000,3/29/02,34500,A
USGS,1358000,3/30/02,33000,A
USGS,1358000,3/31/02,35800,A
USGS,1358000,4/1/02,30700,A:e
USGS,1358000,4/2/02,29400,A:e
USGS,1358000,4/3/02,25800,A:e
USGS,1358000,4/4/02,25400,A:e
USGS,1358000,4/5/02,23000,A:e
USGS,1358000,4/6/02,19900,A:e
USGS,1358000,4/7/02,17600,A:e
USGS,1358000,4/8/02,15500,A:e
USGS,1358000,4/9/02,14500,A:e
USGS,1358000,4/10/02,15600,A:e
USGS,1358000,4/11/02,21400,A:e
USGS,1358000,4/12/02,21800,A:e
USGS,1358000,4/13/02,21100,A:e
USGS,1358000,4/14/02,29900,A:e
USGS,1358000,4/15/02,50300,A
USGS,1358000,4/16/02,57400,A
USGS,1358000,4/17/02,49200,A
USGS,1358000,4/18/02,39600,A
USGS,1358000,4/19/02,33200,A
USGS,1358000,4/20/02,25700,A:e
USGS,1358000,4/21/02,21100,A:e
USGS,1358000,4/22/02,18000,A:e
USGS,1358000,4/23/02,15000,A:e
USGS,1358000,4/24/02,12600,A:e
USGS,1358000,4/25/02,10600,A:e
USGS,1358000,4/26/02,12500,A:e
USGS,1358000,4/27/02,12200,A:e
USGS,1358000,4/28/02,16200,A:e
USGS,1358000,4/29/02,21300,A:e
USGS,1358000,4/30/02,24500,A:e
USGS,1358000,5/1/02,22600,A:e
USGS,1358000,5/2/02,21700,A:e
USGS,1358000,5/3/02,22800,A:e
USGS,1358000,5/4/02,22500,A:e
USGS,1358000,5/5/02,16900,A:e
USGS,1358000,5/6/02,16500,A:e
USGS,1358000,5/7/02,13300,A:e
USGS,1358000,5/8/02,13200,A:e
USGS,1358000,5/9/02,12200,A:e
USGS,1358000,5/10/02,12100,A:e
USGS,1358000,5/11/02,11800,A:e
USGS,1358000,5/12/02,12400,A:e
USGS,1358000,5/13/02,24300,A:e
USGS,1358000,5/14/02,58200,A
USGS,1358000,5/15/02,51200,A
USGS,1358000,5/16/02,46300,A
USGS,1358000,5/17/02,39800,A
USGS,1358000,5/18/02,36500,A
USGS,1358000,5/19/02,41300,A
USGS,1358000,5/20/02,31900,A
USGS,1358000,5/21/02,24800,A
USGS,1358000,5/22/02,22800,A
USGS,1358000,5/23/02,20600,A:e
USGS,1358000,5/24/02,17500,A:e
USGS,1358000,5/25/02,17700,A:e
USGS,1358000,5/26/02,15300,A:e
USGS,1358000,5/27/02,14500,A:e
USGS,1358000,5/28/02,12800,A:e
USGS,1358000,5/29/02,13300,A:e
USGS,1358000,5/30/02,12600,A:e
USGS,1358000,5/31/02,13200,A:e
USGS,1358000,6/1/02,25300,A:e
USGS,1358000,6/2/02,22100,A:e
USGS,1358000,6/3/02,15700,A:e
USGS,1358000,6/4/02,14700,A:e
USGS,1358000,6/5/02,14800,A:e
USGS,1358000,6/6/02,38000,A:e
USGS,1358000,6/7/02,27000,A:e
USGS,1358000,6/8/02,22500,A:e
USGS,1358000,6/9/02,16800,A:e
USGS,1358000,6/10/02,15400,A:e
USGS,1358000,6/11/02,12900,A:e
USGS,1358000,6/12/02,11900,A:e
USGS,1358000,6/13/02,13400,A:e
USGS,1358000,6/14/02,13800,A:e
USGS,1358000,6/15/02,12700,A:e
USGS,1358000,6/16/02,16900,A:e
USGS,1358000,6/17/02,23400,A:e
USGS,1358000,6/18/02,19200,A:e
USGS,1358000,6/19/02,18700,A:e
USGS,1358000,6/20/02,15300,A:e
USGS,1358000,6/21/02,12400,A:e
USGS,1358000,6/22/02,12500,A:e
USGS,1358000,6/23/02,11600,A:e
USGS,1358000,6/24/02,11200,A:e
USGS,1358000,6/25/02,10800,A:e
USGS,1358000,6/26/02,9300,A:e
USGS,1358000,6/27/02,10700,A:e
USGS,1358000,6/28/02,26900,A:e
USGS,1358000,6/29/02,20400,A:e
USGS,1358000,6/30/02,15300,A:e
USGS,1358000,7/1/02,10700,A:e
USGS,1358000,7/2/02,11300,A:e
USGS,1358000,7/3/02,8530,A:e
USGS,1358000,7/4/02,7580,A:e
USGS,1358000,7/5/02,5900,A:e
USGS,1358000,7/6/02,6820,A:e
USGS,1358000,7/7/02,5790,A:e
USGS,1358000,7/8/02,5130,A:e
USGS,1358000,7/9/02,5600,A:e
USGS,1358000,7/10/02,5570,A:e
USGS,1358000,7/11/02,5190,A:e
USGS,1358000,7/12/02,5230,A:e
USGS,1358000,7/13/02,4910,A:e
USGS,1358000,7/14/02,4590,A:e
USGS,1358000,7/15/02,5160,A:e
USGS,1358000,7/16/02,4260,A:e
USGS,1358000,7/17/02,4250,A:e
USGS,1358000,7/18/02,3900,A:e
USGS,1358000,7/19/02,3970,A:e
USGS,1358000,7/20/02,4780,A:e
USGS,1358000,7/21/02,5000,A:e
USGS,1358000,7/22/02,4120,A:e
USGS,1358000,7/23/02,4660,A:e
USGS,1358000,7/24/02,4220,A:e
USGS,1358000,7/25/02,4670,A:e
USGS,1358000,7/26/02,4300,A:e
USGS,1358000,7/27/02,3890,A:e
USGS,1358000,7/28/02,3770,A:e
USGS,1358000,7/29/02,4420,A:e
USGS,1358000,7/30/02,3870,A:e
USGS,1358000,7/31/02,4080,A:e
USGS,1358000,8/1/02,3570,A:e
USGS,1358000,8/2/02,4730,A:e
USGS,1358000,8/3/02,4220,A:e
USGS,1358000,8/4/02,4230,A:e
USGS,1358000,8/5/02,3920,A:e
USGS,1358000,8/6/02,4220,A:e
USGS,1358000,8/7/02,4290,A:e
USGS,1358000,8/8/02,3530,A:e
USGS,1358000,8/9/02,3330,A:e
USGS,1358000,8/10/02,3340,A:e
USGS,1358000,8/11/02,3740,A:e
USGS,1358000,8/12/02,3400,A:e
USGS,1358000,8/13/02,3880,A:e
USGS,1358000,8/14/02,4160,A:e
USGS,1358000,8/15/02,3480,A:e
USGS,1358000,8/16/02,3560,A:e
USGS,1358000,8/17/02,3870,A:e
USGS,1358000,8/18/02,3970,A:e
USGS,1358000,8/19/02,3360,A:e
USGS,1358000,8/20/02,3500,A:e
USGS,1358000,8/21/02,3350,A:e
USGS,1358000,8/22/02,3760,A:e
USGS,1358000,8/23/02,3660,A:e
USGS,1358000,8/24/02,4880,A:e
USGS,1358000,8/25/02,5740,A:e
USGS,1358000,8/26/02,4360,A:e
USGS,1358000,8/27/02,4000,A:e
USGS,1358000,8/28/02,4180,A:e
USGS,1358000,8/29/02,4190,A:e
USGS,1358000,8/30/02,4390,A:e
USGS,1358000,8/31/02,4550,A:e
USGS,1358000,9/1/02,3970,A:e
USGS,1358000,9/2/02,3730,A:e
USGS,1358000,9/3/02,4410,A:e
USGS,1358000,9/4/02,3400,A:e
USGS,1358000,9/5/02,3460,A:e
USGS,1358000,9/6/02,3300,A:e
USGS,1358000,9/7/02,3470,A:e
USGS,1358000,9/8/02,3510,A:e
USGS,1358000,9/9/02,4110,A:e
USGS,1358000,9/10/02,3160,A:e
USGS,1358000,9/11/02,2500,A:e
USGS,1358000,9/12/02,2950,A:e
USGS,1358000,9/13/02,3080,A:e
USGS,1358000,9/14/02,3250,A:e
USGS,1358000,9/15/02,4290,A:e
USGS,1358000,9/16/02,4960,A:e
USGS,1358000,9/17/02,6090,A:e
USGS,1358000,9/18/02,4780,A:e
USGS,1358000,9/19/02,4240,A:e
USGS,1358000,9/20/02,3610,A:e
USGS,1358000,9/21/02,3580,A:e
USGS,1358000,9/22/02,4610,A:e
USGS,1358000,9/23/02,6740,A:e
USGS,1358000,9/24/02,7430,A:e
USGS,1358000,9/25/02,5570,A:e
USGS,1358000,9/26/02,4900,A:e
USGS,1358000,9/27/02,6430,A:e
USGS,1358000,9/28/02,12100,A:e
USGS,1358000,9/29/02,12400,A:e
USGS,1358000,9/30/02,6670,A:e
USGS,1358000,10/1/02,7100,A:e
USGS,1358000,10/2/02,5000,A:e
USGS,1358000,10/3/02,5100,A:e
USGS,1358000,10/4/02,4400,A:e
USGS,1358000,10/5/02,4600,A:e
USGS,1358000,10/6/02,4600,A:e
USGS,1358000,10/7/02,4800,A:e
USGS,1358000,10/8/02,4900,A:e
USGS,1358000,10/9/02,4600,A:e
USGS,1358000,10/10/02,4000,A:e
USGS,1358000,10/11/02,4400,A:e
USGS,1358000,10/12/02,4900,A:e
USGS,1358000,10/13/02,6800,A:e
USGS,1358000,10/14/02,5800,A:e
USGS,1358000,10/15/02,6400,A:e
USGS,1358000,10/16/02,6900,A:e
USGS,1358000,10/17/02,18600,A:e
USGS,1358000,10/18/02,17800,A:e
USGS,1358000,10/19/02,11300,A:e
USGS,1358000,10/20/02,12400,A:e
USGS,1358000,10/21/02,12700,A:e
USGS,1358000,10/22/02,9800,A:e
USGS,1358000,10/23/02,7800,A:e
USGS,1358000,10/24/02,8900,A:e
USGS,1358000,10/25/02,8300,A:e
USGS,1358000,10/26/02,13100,A:e
USGS,1358000,10/27/02,20500,A:e
USGS,1358000,10/28/02,15300,A:e
USGS,1358000,10/29/02,12600,A:e
USGS,1358000,10/30/02,10200,A:e
USGS,1358000,10/31/02,8400,A:e
USGS,1358000,11/1/02,7700,A:e
USGS,1358000,11/2/02,8500,A:e
USGS,1358000,11/3/02,8200,A:e
USGS,1358000,11/4/02,9300,A:e
USGS,1358000,11/5/02,11500,A:e
USGS,1358000,11/6/02,11800,A:e
USGS,1358000,11/7/02,13000,A:e
USGS,1358000,11/8/02,14400,A:e
USGS,1358000,11/9/02,13800,A:e
USGS,1358000,11/10/02,11200,A:e
USGS,1358000,11/11/02,14500,A:e
USGS,1358000,11/12/02,13600,A:e
USGS,1358000,11/13/02,17200,A:e
USGS,1358000,11/14/02,19500,A:e
USGS,1358000,11/15/02,16600,A:e
USGS,1358000,11/16/02,14700,A:e
USGS,1358000,11/17/02,15900,A:e
USGS,1358000,11/18/02,23100,A:e
USGS,1358000,11/19/02,23900,A:e
USGS,1358000,11/20/02,24400,A:e
USGS,1358000,11/21/02,24200,A:e
USGS,1358000,11/22/02,22500,A:e
USGS,1358000,11/23/02,39300,A:e
USGS,1358000,11/24/02,39700,A:e
USGS,1358000,11/25/02,30700,A:e
USGS,1358000,11/26/02,26400,A:e
USGS,1358000,11/27/02,23400,A:e
USGS,1358000,11/28/02,21300,A:e
USGS,1358000,11/29/02,18300,A:e
USGS,1358000,11/30/02,17600,A:e
USGS,1358000,12/1/02,16600,A:e
USGS,1358000,12/2/02,15800,A:e
USGS,1358000,12/3/02,16100,A:e
USGS,1358000,12/4/02,11400,A:e
USGS,1358000,12/5/02,11900,A:e
USGS,1358000,12/6/02,12300,A:e
USGS,1358000,12/7/02,11900,A:e
USGS,1358000,12/8/02,12000,A:e
USGS,1358000,12/9/02,11100,A:e
USGS,1358000,12/10/02,10500,A:e
USGS,1358000,12/11/02,10000,A:e
USGS,1358000,12/12/02,11200,A:e
USGS,1358000,12/13/02,10500,A:e
USGS,1358000,12/14/02,13000,A:e
USGS,1358000,12/15/02,18600,A:e
USGS,1358000,12/16/02,21000,A:e
USGS,1358000,12/17/02,18400,A:e
USGS,1358000,12/18/02,13300,A:e
USGS,1358000,12/19/02,12300,A:e
USGS,1358000,12/20/02,13800,A:e
USGS,1358000,12/21/02,21600,A:e
USGS,1358000,12/22/02,22800,A:e
USGS,1358000,12/23/02,19800,A:e
USGS,1358000,12/24/02,17400,A:e
USGS,1358000,12/25/02,15300,A:e
USGS,1358000,12/26/02,12300,A:e
USGS,1358000,12/27/02,11600,A:e
USGS,1358000,12/28/02,13400,A:e
USGS,1358000,12/29/02,13000,A:e
USGS,1358000,12/30/02,12900,A:e
USGS,1358000,12/31/02,12500,A:e
USGS,1358000,1/1/03,12700,A:e
USGS,1358000,1/2/03,16800,A:e
USGS,1358000,1/3/03,17600,A:e
USGS,1358000,1/4/03,16000,A:e
USGS,1358000,1/5/03,14700,A:e
USGS,1358000,1/6/03,14200,A:e
USGS,1358000,1/7/03,15000,A:e
USGS,1358000,1/8/03,15000,A:e
USGS,1358000,1/9/03,13900,A:e
USGS,1358000,1/10/03,14700,A:e
USGS,1358000,1/11/03,14800,A:e
USGS,1358000,1/12/03,14500,A:e
USGS,1358000,1/13/03,14700,A:e
USGS,1358000,1/14/03,12700,A:e
USGS,1358000,1/15/03,11300,A:e
USGS,1358000,1/16/03,11400,A:e
USGS,1358000,1/17/03,10400,A:e
USGS,1358000,1/18/03,9900,A:e
USGS,1358000,1/19/03,9400,A:e
USGS,1358000,1/20/03,9900,A:e
USGS,1358000,1/21/03,9400,A:e
USGS,1358000,1/22/03,8900,A:e
USGS,1358000,1/23/03,8300,A:e
USGS,1358000,1/24/03,8700,A:e
USGS,1358000,1/25/03,8600,A:e
USGS,1358000,1/26/03,8400,A:e
USGS,1358000,1/27/03,8600,A:e
USGS,1358000,1/28/03,8400,A:e
USGS,1358000,1/29/03,7900,A:e
USGS,1358000,1/30/03,8200,A:e
USGS,1358000,1/31/03,8200,A:e
USGS,1358000,2/1/03,8300,A:e
USGS,1358000,2/2/03,8100,A:e
USGS,1358000,2/3/03,8100,A:e
USGS,1358000,2/4/03,8100,A:e
USGS,1358000,2/5/03,9300,A:e
USGS,1358000,2/6/03,13700,A:e
USGS,1358000,2/7/03,13700,A:e
USGS,1358000,2/8/03,13400,A:e
USGS,1358000,2/9/03,11400,A:e
USGS,1358000,2/10/03,11200,A:e
USGS,1358000,2/11/03,10500,A:e
USGS,1358000,2/12/03,10000,A:e
USGS,1358000,2/13/03,9000,A:e
USGS,1358000,2/14/03,8300,A:e
USGS,1358000,2/15/03,8000,A:e
USGS,1358000,2/16/03,7800,A:e
USGS,1358000,2/17/03,7600,A:e
USGS,1358000,2/18/03,7600,A:e
USGS,1358000,2/19/03,8000,A:e
USGS,1358000,2/20/03,8200,A:e
USGS,1358000,2/21/03,8000,A:e
USGS,1358000,2/22/03,7600,A:e
USGS,1358000,2/23/03,8400,A:e
USGS,1358000,2/24/03,10600,A:e
USGS,1358000,2/25/03,14100,A:e
USGS,1358000,2/26/03,14200,A:e
USGS,1358000,2/27/03,12300,A:e
USGS,1358000,2/28/03,10700,A:e
USGS,1358000,3/1/03,10400,A:e
USGS,1358000,3/2/03,10000,A:e
USGS,1358000,3/3/03,10900,A:e
USGS,1358000,3/4/03,11400,A:e
USGS,1358000,3/5/03,10600,A:e
USGS,1358000,3/6/03,11600,A:e
USGS,1358000,3/7/03,10600,A:e
USGS,1358000,3/8/03,10000,A:e
USGS,1358000,3/9/03,11100,A:e
USGS,1358000,3/10/03,10400,A:e
USGS,1358000,3/11/03,10000,A:e
USGS,1358000,3/12/03,9000,A:e
USGS,1358000,3/13/03,9200,A:e
USGS,1358000,3/14/03,9500,A:e
USGS,1358000,3/15/03,8500,A:e
USGS,1358000,3/16/03,8800,A:e
USGS,1358000,3/17/03,11700,A:e
USGS,1358000,3/18/03,26000,A
USGS,1358000,3/19/03,40800,A
USGS,1358000,3/20/03,40600,A
USGS,1358000,3/21/03,49600,A
USGS,1358000,3/22/03,79400,A
USGS,1358000,3/23/03,86900,A
USGS,1358000,3/24/03,67900,A
USGS,1358000,3/25/03,58800,A
USGS,1358000,3/26/03,63300,A
USGS,1358000,3/27/03,59200,A
USGS,1358000,3/28/03,49700,A
USGS,1358000,3/29/03,45700,A
USGS,1358000,3/30/03,61800,A
USGS,1358000,3/31/03,56500,A
USGS,1358000,4/1/03,43100,A
USGS,1358000,4/2/03,34800,A
USGS,1358000,4/3/03,35300,A
USGS,1358000,4/4/03,37800,A
USGS,1358000,4/5/03,36200,A
USGS,1358000,4/6/03,31800,A
USGS,1358000,4/7/03,29600,A
USGS,1358000,4/8/03,26400,A
USGS,1358000,4/9/03,22400,A
USGS,1358000,4/10/03,20700,A
USGS,1358000,4/11/03,25700,A
USGS,1358000,4/12/03,30700,A
USGS,1358000,4/13/03,36700,A
USGS,1358000,4/14/03,30400,A
USGS,1358000,4/15/03,27200,A
USGS,1358000,4/16/03,28100,A
USGS,1358000,4/17/03,32700,A
USGS,1358000,4/18/03,30200,A
USGS,1358000,4/19/03,26700,A
USGS,1358000,4/20/03,23900,A
USGS,1358000,4/21/03,22300,A
USGS,1358000,4/22/03,22900,A
USGS,1358000,4/23/03,24700,A
USGS,1358000,4/24/03,26400,A
USGS,1358000,4/25/03,23300,A
USGS,1358000,4/26/03,20400,A
USGS,1358000,4/27/03,31100,A
USGS,1358000,4/28/03,26400,A
USGS,1358000,4/29/03,24600,A
USGS,1358000,4/30/03,20400,A
USGS,1358000,5/1/03,21000,A
USGS,1358000,5/2/03,24800,A
USGS,1358000,5/3/03,35100,A
USGS,1358000,5/4/03,31400,A
USGS,1358000,5/5/03,22900,A
USGS,1358000,5/6/03,22400,A
USGS,1358000,5/7/03,21300,A
USGS,1358000,5/8/03,19500,A
USGS,1358000,5/9/03,17900,A
USGS,1358000,5/10/03,16300,A
USGS,1358000,5/11/03,16300,A
USGS,1358000,5/12/03,22900,A
USGS,1358000,5/13/03,34700,A
USGS,1358000,5/14/03,36400,A
USGS,1358000,5/15/03,33000,A
USGS,1358000,5/16/03,29400,A
USGS,1358000,5/17/03,22400,A
USGS,1358000,5/18/03,19500,A
USGS,1358000,5/19/03,17100,A
USGS,1358000,5/20/03,16200,A
USGS,1358000,5/21/03,13500,A:e
USGS,1358000,5/22/03,12900,A:e
USGS,1358000,5/23/03,12300,A:e
USGS,1358000,5/24/03,12600,A:e
USGS,1358000,5/25/03,15100,A:e
USGS,1358000,5/26/03,16700,A:e
USGS,1358000,5/27/03,19400,A:e
USGS,1358000,5/28/03,18700,A:e
USGS,1358000,5/29/03,21700,A:e
USGS,1358000,5/30/03,20400,A:e
USGS,1358000,5/31/03,18100,A:e
USGS,1358000,6/1/03,29100,A:e
USGS,1358000,6/2/03,35800,A:e
USGS,1358000,6/3/03,25700,A:e
USGS,1358000,6/4/03,21800,A:e
USGS,1358000,6/5/03,17700,A:e
USGS,1358000,6/6/03,17600,A:e
USGS,1358000,6/7/03,16900,A:e
USGS,1358000,6/8/03,15400,A:e
USGS,1358000,6/9/03,14600,A:e
USGS,1358000,6/10/03,12600,A:e
USGS,1358000,6/11/03,12800,A:e
USGS,1358000,6/12/03,13900,A:e
USGS,1358000,6/13/03,13200,A:e
USGS,1358000,6/14/03,13800,A:e
USGS,1358000,6/15/03,16700,A:e
USGS,1358000,6/16/03,15600,A:e
USGS,1358000,6/17/03,13000,A:e
USGS,1358000,6/18/03,11200,A:e
USGS,1358000,6/19/03,11700,A:e
USGS,1358000,6/20/03,10300,A:e
USGS,1358000,6/21/03,8700,A:e
USGS,1358000,6/22/03,16900,A:e
USGS,1358000,6/23/03,15800,A:e
USGS,1358000,6/24/03,12900,A:e
USGS,1358000,6/25/03,7900,A:e
USGS,1358000,6/26/03,6900,A:e
USGS,1358000,6/27/03,7200,A:e
USGS,1358000,6/28/03,6800,A:e
USGS,1358000,6/29/03,6500,A:e
USGS,1358000,6/30/03,5800,A:e
USGS,1358000,7/1/03,5200,A:e
USGS,1358000,7/2/03,5000,A:e
USGS,1358000,7/3/03,5000,A:e
USGS,1358000,7/4/03,4900,A:e
USGS,1358000,7/5/03,4900,A:e
USGS,1358000,7/6/03,4900,A:e
USGS,1358000,7/7/03,4900,A:e
USGS,1358000,7/8/03,4800,A:e
USGS,1358000,7/9/03,4800,A:e
USGS,1358000,7/10/03,5000,A:e
USGS,1358000,7/11/03,5900,A:e
USGS,1358000,7/12/03,6900,A:e
USGS,1358000,7/13/03,6500,A:e
USGS,1358000,7/14/03,6400,A:e
USGS,1358000,7/15/03,4900,A:e
USGS,1358000,7/16/03,5300,A:e
USGS,1358000,7/17/03,6300,A:e
USGS,1358000,7/18/03,6100,A:e
USGS,1358000,7/19/03,5900,A:e
USGS,1358000,7/20/03,4900,A:e
USGS,1358000,7/21/03,5200,A:e
USGS,1358000,7/22/03,10700,A:e
USGS,1358000,7/23/03,10500,A:e
USGS,1358000,7/24/03,13500,A:e
USGS,1358000,7/25/03,12100,A:e
USGS,1358000,7/26/03,8700,A:e
USGS,1358000,7/27/03,8600,A:e
USGS,1358000,7/28/03,6800,A:e
USGS,1358000,7/29/03,6200,A:e
USGS,1358000,7/30/03,6000,A:e
USGS,1358000,7/31/03,5800,A:e
USGS,1358000,8/1/03,7700,A:e
USGS,1358000,8/2/03,13900,A:e
USGS,1358000,8/3/03,12200,A:e
USGS,1358000,8/4/03,11000,A:e
USGS,1358000,8/5/03,15400,A:e
USGS,1358000,8/6/03,20200,A:e
USGS,1358000,8/7/03,16200,A:e
USGS,1358000,8/8/03,12300,A:e
USGS,1358000,8/9/03,9290,A:e
USGS,1358000,8/10/03,12000,A:e
USGS,1358000,8/11/03,18000,A:e
USGS,1358000,8/12/03,18600,A:e
USGS,1358000,8/13/03,25300,A:e
USGS,1358000,8/14/03,19200,A:e
USGS,1358000,8/15/03,16700,A:e
USGS,1358000,8/16/03,12800,A:e
USGS,1358000,8/17/03,15900,A:e
USGS,1358000,8/18/03,14200,A:e
USGS,1358000,8/19/03,12400,A:e
USGS,1358000,8/20/03,8000,A:e
USGS,1358000,8/21/03,9600,A:e
USGS,1358000,8/22/03,6000,A:e
USGS,1358000,8/23/03,7400,A:e
USGS,1358000,8/24/03,6500,A:e
USGS,1358000,8/25/03,6300,A:e
USGS,1358000,8/26/03,5000,A:e
USGS,1358000,8/27/03,6000,A:e
USGS,1358000,8/28/03,5900,A:e
USGS,1358000,8/29/03,5900,A:e
USGS,1358000,8/30/03,5700,A:e
USGS,1358000,8/31/03,5000,A:e
USGS,1358000,9/1/03,5200,A:e
USGS,1358000,9/2/03,6800,A:e
USGS,1358000,9/3/03,8300,A:e
USGS,1358000,9/4/03,9200,A:e
USGS,1358000,9/5/03,15200,A:e
USGS,1358000,9/6/03,9700,A:e
USGS,1358000,9/7/03,6800,A:e
USGS,1358000,9/8/03,7900,A:e
USGS,1358000,9/9/03,6100,A:e
USGS,1358000,9/10/03,6400,A:e
USGS,1358000,9/11/03,5000,A:e
USGS,1358000,9/12/03,5800,A:e
USGS,1358000,9/13/03,5800,A:e
USGS,1358000,9/14/03,5500,A:e
USGS,1358000,9/15/03,5600,A:e
USGS,1358000,9/16/03,5700,A:e
USGS,1358000,9/17/03,7700,A:e
USGS,1358000,9/18/03,7800,A:e
USGS,1358000,9/19/03,5300,A:e
USGS,1358000,9/20/03,5600,A:e
USGS,1358000,9/21/03,6000,A:e
USGS,1358000,9/22/03,6200,A:e
USGS,1358000,9/23/03,8800,A:e
USGS,1358000,9/24/03,16700,A:e
USGS,1358000,9/25/03,11000,A:e
USGS,1358000,9/26/03,10000,A:e
USGS,1358000,9/27/03,8100,A:e
USGS,1358000,9/28/03,13500,A:e
USGS,1358000,9/29/03,27100,A:e
USGS,1358000,9/30/03,17900,A:e
USGS,1358000,10/1/03,15800,A:e
USGS,1358000,10/2/03,13500,A:e
USGS,1358000,10/3/03,10900,A:e
USGS,1358000,10/4/03,10400,A:e
USGS,1358000,10/5/03,12800,A:e
USGS,1358000,10/6/03,14700,A:e
USGS,1358000,10/7/03,13900,A:e
USGS,1358000,10/8/03,13400,A:e
USGS,1358000,10/9/03,11400,A:e
USGS,1358000,10/10/03,9840,A:e
USGS,1358000,10/11/03,10200,A:e
USGS,1358000,10/12/03,9680,A:e
USGS,1358000,10/13/03,8690,A:e
USGS,1358000,10/14/03,8610,A:e
USGS,1358000,10/15/03,11300,A:e
USGS,1358000,10/16/03,19600,A:e
USGS,1358000,10/17/03,19000,A:e
USGS,1358000,10/18/03,18200,A:e
USGS,1358000,10/19/03,17000,A:e
USGS,1358000,10/20/03,13800,A:e
USGS,1358000,10/21/03,13100,A:e
USGS,1358000,10/22/03,13700,A:e
USGS,1358000,10/23/03,14100,A:e
USGS,1358000,10/24/03,13200,A:e
USGS,1358000,10/25/03,11600,A:e
USGS,1358000,10/26/03,11800,A:e
USGS,1358000,10/27/03,18000,A:e
USGS,1358000,10/28/03,50300,A:e
USGS,1358000,10/29/03,62800,A:e
USGS,1358000,10/30/03,68500,A:e
USGS,1358000,10/31/03,43300,A:e
USGS,1358000,11/1/03,35300,A:e
USGS,1358000,11/2/03,27900,A:e
USGS,1358000,11/3/03,26700,A:e
USGS,1358000,11/4/03,28100,A:e
USGS,1358000,11/5/03,26200,A:e
USGS,1358000,11/6/03,24100,A
USGS,1358000,11/7/03,22300,A
USGS,1358000,11/8/03,19400,A:e
USGS,1358000,11/9/03,18900,A:e
USGS,1358000,11/10/03,17000,A:e
USGS,1358000,11/11/03,17000,A:e
USGS,1358000,11/12/03,17800,A:e
USGS,1358000,11/13/03,19400,A:e
USGS,1358000,11/14/03,23300,A
USGS,1358000,11/15/03,22400,A
USGS,1358000,11/16/03,18700,A:e
USGS,1358000,11/17/03,19200,A:e
USGS,1358000,11/18/03,21600,A:e
